application,original_relative_path,archive_member,source_compression,stored_sha256,logical_sha256,logical_size_bytes
utility_restoration,v8-development_final-utility_restoration-medium-high-medium-low-grid-private_fragmented-8811012-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/causal_chains.json.gz,v8-development_final-utility_restoration-medium-high-medium-low-grid-private_fragmented-8811012-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/causal_chains.json,gzip,21cfd1aeeaa5bea88e408704709a541a33d03735bc6ee9148b7350a548148fdb,def83d00f4e9ae9ccddcb63c1ca033f582539ed10377d380da264933dfaac1e8,15614
utility_restoration,v8-development_final-utility_restoration-medium-high-medium-low-grid-private_fragmented-8811012-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/decisions.csv.gz,v8-development_final-utility_restoration-medium-high-medium-low-grid-private_fragmented-8811012-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/decisions.csv,gzip,4b505791fbc2323e899e242fe8a56bd3420af0342b60e1ceac80baaa4fca74ec,51ab22c953d4f16410b0aff0aa4632620915abc9a1cdeae6798d2e2545d7bb8d,81030
utility_restoration,v8-development_final-utility_restoration-medium-high-medium-low-grid-private_fragmented-8811012-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/deliveries.csv.gz,v8-development_final-utility_restoration-medium-high-medium-low-grid-private_fragmented-8811012-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/deliveries.csv,gzip,e52d4d76e8be573172108ed2c084949f950df11672b7a2018e1dff46f36882c1,3b7b4d94e9bb0a419fa4a42cd11083a589115613442b0b9e9964cc0612580900,1031201
utility_restoration,v8-development_final-utility_restoration-medium-high-medium-low-grid-private_fragmented-8811012-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/edge_communication.csv.gz,v8-development_final-utility_restoration-medium-high-medium-low-grid-private_fragmented-8811012-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/edge_communication.csv,gzip,a9c08050c373de1f54a5a9019cc7cc54eef5db082878aecdda0a1f8bd9a35d20,05ab85fa0341abadbbe936bb2fa01df08e65820495bd29442ed811319f0494d7,5132
utility_restoration,v8-development_final-utility_restoration-medium-high-medium-low-grid-private_fragmented-8811012-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/episode.json,v8-development_final-utility_restoration-medium-high-medium-low-grid-private_fragmented-8811012-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/episode.json,plain,065f90b1c3ea70e4fa3404c846ed1949816f8a1a2ebe85e2732aa3a9aae3a86e,065f90b1c3ea70e4fa3404c846ed1949816f8a1a2ebe85e2732aa3a9aae3a86e,7574
utility_restoration,v8-development_final-utility_restoration-medium-high-medium-low-grid-private_fragmented-8811012-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/estimation.csv.gz,v8-development_final-utility_restoration-medium-high-medium-low-grid-private_fragmented-8811012-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/estimation.csv,gzip,313d2239ef91c8842dda8925ae67c35e58ecaf6b9168e50ed65c8b2f8a669ae8,3087fc19ed7db53bd689e4b2462d988ec72279d4dae4c9765d761984f820a55a,177500
utility_restoration,v8-development_final-utility_restoration-medium-high-medium-low-grid-private_fragmented-8811012-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/events.jsonl.xz,v8-development_final-utility_restoration-medium-high-medium-low-grid-private_fragmented-8811012-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/events.jsonl,xz,b9eb3103459749ecc22e8fde799eb087cda79cee74dd3adf0e56065c039260bf,4b20cf858b273f99493d6ca3b32746d8cdc35b112f80990eaec278f3cbe07068,8780027
utility_restoration,v8-development_final-utility_restoration-medium-high-medium-low-grid-private_fragmented-8811012-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/triggers.csv.gz,v8-development_final-utility_restoration-medium-high-medium-low-grid-private_fragmented-8811012-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/triggers.csv,gzip,7b372eac856161dcc2d56a8d174939ead35973c1d995364ddb1e3ef880ba9c6f,629d9b1c788e1e6cbd95a10254f766292a0a19e7c63d9a73ddadd082cef1f35d,64303
utility_restoration,v8-development_final-utility_restoration-medium-high-medium-low-grid-private_fragmented-8811012-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule/causal_chains.json.gz,v8-development_final-utility_restoration-medium-high-medium-low-grid-private_fragmented-8811012-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule/causal_chains.json,gzip,7f83389551f8b142d2a211516a0a0d8a675e94d89d97887e8e9763ad7fc99d06,7950db6f110fd0b587afc442d1f623aa3dfd9be878dcd0797860d998cde95d11,16134
utility_restoration,v8-development_final-utility_restoration-medium-high-medium-low-grid-private_fragmented-8811012-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule/decisions.csv.gz,v8-development_final-utility_restoration-medium-high-medium-low-grid-private_fragmented-8811012-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule/decisions.csv,gzip,a860c21e019fc0fcb290ba9a89712963a4b5fc2c50159149648148f19595d2f3,a8b22ba774357725d4dd63af309d381a2287124c584f96dfac0a20ac5d023751,86842
utility_restoration,v8-development_final-utility_restoration-medium-high-medium-low-grid-private_fragmented-8811012-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule/deliveries.csv.gz,v8-development_final-utility_restoration-medium-high-medium-low-grid-private_fragmented-8811012-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule/deliveries.csv,gzip,31ffdf6532d89a37d7c9a9a8ed8c202a012fc30d7d9ca72ad0a12f8847b91800,4cfdd32455db810a1a4fb111b82560ed365cc6db95119b1362f851d552184d0b,414824
