application,original_relative_path,archive_member,source_compression,stored_sha256,logical_sha256,logical_size_bytes
humanitarian,v8-development-humanitarian-large-medium-low-high-random_geometric-private_fragmented-8810023-matched_random-681a73b1e0f1-uint8_simplex-frozen_local_rule/causal_chains.json.gz,v8-development-humanitarian-large-medium-low-high-random_geometric-private_fragmented-8810023-matched_random-681a73b1e0f1-uint8_simplex-frozen_local_rule/causal_chains.json,gzip,a3a6b2bac3d6e6254b31120724d21a37a0143c7f8baf5af4b70c23731c22ba46,35f781fb41e55f24ce3de8db750fbebd5f1ed4e60e8ef3ebd4ff32d6f104f57a,46722
humanitarian,v8-development-humanitarian-large-medium-low-high-random_geometric-private_fragmented-8810023-matched_random-681a73b1e0f1-uint8_simplex-frozen_local_rule/decisions.csv.gz,v8-development-humanitarian-large-medium-low-high-random_geometric-private_fragmented-8810023-matched_random-681a73b1e0f1-uint8_simplex-frozen_local_rule/decisions.csv,gzip,dd419765d7c3a9b1b3871353dafaa44fc6e742530ea5162cce13a2ca65d0b781,2b03b75e3c4db4a9d75dfb061ff7cb38ea91bd86352f9ecaeda7c18cbd45e925,197186
humanitarian,v8-development-humanitarian-large-medium-low-high-random_geometric-private_fragmented-8810023-matched_random-681a73b1e0f1-uint8_simplex-frozen_local_rule/deliveries.csv.gz,v8-development-humanitarian-large-medium-low-high-random_geometric-private_fragmented-8810023-matched_random-681a73b1e0f1-uint8_simplex-frozen_local_rule/deliveries.csv,gzip,6cb2e7ecc97bd02efbf71f189d3ce8ea4cc9e3af6fc2c4b517fb21dd568af77f,9988243855994131fa1a8765ea2f1afc74f3a64537366918ce5ea1e3b5ae481c,6758488
humanitarian,v8-development-humanitarian-large-medium-low-high-random_geometric-private_fragmented-8810023-matched_random-681a73b1e0f1-uint8_simplex-frozen_local_rule/edge_communication.csv.gz,v8-development-humanitarian-large-medium-low-high-random_geometric-private_fragmented-8810023-matched_random-681a73b1e0f1-uint8_simplex-frozen_local_rule/edge_communication.csv,gzip,08bede7cf79426eb8ab81812f82eab32f2991e75365664877a1138ff8964ac69,e1d788d392db1fb8fae08013f857547e99771f3b8f2e06fe16bf2275d3618a82,23567
humanitarian,v8-development-humanitarian-large-medium-low-high-random_geometric-private_fragmented-8810023-matched_random-681a73b1e0f1-uint8_simplex-frozen_local_rule/episode.json,v8-development-humanitarian-large-medium-low-high-random_geometric-private_fragmented-8810023-matched_random-681a73b1e0f1-uint8_simplex-frozen_local_rule/episode.json,plain,06bd9f201959493b1230df2bec9ad6a60b19ba35120b82f570c992ee08792926,06bd9f201959493b1230df2bec9ad6a60b19ba35120b82f570c992ee08792926,7503
humanitarian,v8-development-humanitarian-large-medium-low-high-random_geometric-private_fragmented-8810023-matched_random-681a73b1e0f1-uint8_simplex-frozen_local_rule/estimation.csv.gz,v8-development-humanitarian-large-medium-low-high-random_geometric-private_fragmented-8810023-matched_random-681a73b1e0f1-uint8_simplex-frozen_local_rule/estimation.csv,gzip,bde91260432889badacd71fb6062ea6157c061b23b370b8f1fea86ca73625d6e,f4f612df3ef76f46e3549bdf35184a8228917d4e0f06333bc44659e3ce172ba4,431549
humanitarian,v8-development-humanitarian-large-medium-low-high-random_geometric-private_fragmented-8810023-matched_random-681a73b1e0f1-uint8_simplex-frozen_local_rule/events.jsonl.xz,v8-development-humanitarian-large-medium-low-high-random_geometric-private_fragmented-8810023-matched_random-681a73b1e0f1-uint8_simplex-frozen_local_rule/events.jsonl,xz,3a4d02470da9e27e4da6e1608a5fb1ffe608011219152ea9a5dd5cf6a49c3892,0285fbd2468700243fe89f29ac341d1b63d105de84a2262dcbccc1c08c95c493,63286290
humanitarian,v8-development-humanitarian-large-medium-low-high-random_geometric-private_fragmented-8810023-matched_random-681a73b1e0f1-uint8_simplex-frozen_local_rule/triggers.csv.gz,v8-development-humanitarian-large-medium-low-high-random_geometric-private_fragmented-8810023-matched_random-681a73b1e0f1-uint8_simplex-frozen_local_rule/triggers.csv,gzip,8decb9e3c2f21ed9c1be92a922ed702d9c0fc60869a6e83153c0fc749e709008,43561e9fdbde8e172c191cf98a959483a23c8db5280efc5b6b50672bb8af69f5,191540
humanitarian,v8-development-humanitarian-large-medium-low-high-random_geometric-private_fragmented-8810023-none-806ed450405e-uint8_simplex-frozen_local_rule/causal_chains.json.gz,v8-development-humanitarian-large-medium-low-high-random_geometric-private_fragmented-8810023-none-806ed450405e-uint8_simplex-frozen_local_rule/causal_chains.json,gzip,566842eac3bb8d2c5e0bf051b98b3aa60c3e2f8b4df5f69927860766621702b0,15f4113f789be48db886b283dab76078cd77f05a91469624255afc6b4c4a972b,47176
humanitarian,v8-development-humanitarian-large-medium-low-high-random_geometric-private_fragmented-8810023-none-806ed450405e-uint8_simplex-frozen_local_rule/decisions.csv.gz,v8-development-humanitarian-large-medium-low-high-random_geometric-private_fragmented-8810023-none-806ed450405e-uint8_simplex-frozen_local_rule/decisions.csv,gzip,5cd95fedfcd14f359cd423fd1f730d084f44d073f54f295af99c882926c71d90,3a31a084a001f1181ec43afd2cd7f9e70be455baf045057901fe537ca9ab1a0d,186913
