application,original_relative_path,archive_member,source_compression,stored_sha256,logical_sha256,logical_size_bytes
humanitarian,v8-development-humanitarian-large-low-medium-high-small_world-private_fragmented-8810022-offline_oracle-df72669ae5df-uint8_simplex-frozen_local_rule/causal_chains.json.gz,v8-development-humanitarian-large-low-medium-high-small_world-private_fragmented-8810022-offline_oracle-df72669ae5df-uint8_simplex-frozen_local_rule/causal_chains.json,gzip,71de9004bb08c506743312175b7a1a78944128e71d853d0623e3cc2102fc3a55,95ce0ca11158b1968f335ee52e21601f36646df07b2b30c4b8c5420d1e582f75,60582
humanitarian,v8-development-humanitarian-large-low-medium-high-small_world-private_fragmented-8810022-offline_oracle-df72669ae5df-uint8_simplex-frozen_local_rule/decisions.csv.gz,v8-development-humanitarian-large-low-medium-high-small_world-private_fragmented-8810022-offline_oracle-df72669ae5df-uint8_simplex-frozen_local_rule/decisions.csv,gzip,12b48e630df4249194d5ada3f934e994cee3e976d1a934b1e4ee4468d5eaac57,f66eb8ac65a3f4a14d1a172252b97300ad899f8f641feaf9bdf394a9e0903f95,194702
humanitarian,v8-development-humanitarian-large-low-medium-high-small_world-private_fragmented-8810022-offline_oracle-df72669ae5df-uint8_simplex-frozen_local_rule/deliveries.csv.gz,v8-development-humanitarian-large-low-medium-high-small_world-private_fragmented-8810022-offline_oracle-df72669ae5df-uint8_simplex-frozen_local_rule/deliveries.csv,gzip,5781f08bcdaa1c0e5c9f4d6f58d21c332230c52a31fe39e44020ebe8dc811736,db92961fdebb4ab9f3a0605265ef352750b30c966e65720bd0ef2bd18eb0bee6,2880452
humanitarian,v8-development-humanitarian-large-low-medium-high-small_world-private_fragmented-8810022-offline_oracle-df72669ae5df-uint8_simplex-frozen_local_rule/edge_communication.csv.gz,v8-development-humanitarian-large-low-medium-high-small_world-private_fragmented-8810022-offline_oracle-df72669ae5df-uint8_simplex-frozen_local_rule/edge_communication.csv,gzip,ed69992f392ae826f3fcc8ca6007b8f10d8be8faf7c7a3062e1395a9b26cd2c2,2aa4126c3373255ca7f019542f4b8d5178807e165502758639511b7f7dea0717,13476
humanitarian,v8-development-humanitarian-large-low-medium-high-small_world-private_fragmented-8810022-offline_oracle-df72669ae5df-uint8_simplex-frozen_local_rule/episode.json,v8-development-humanitarian-large-low-medium-high-small_world-private_fragmented-8810022-offline_oracle-df72669ae5df-uint8_simplex-frozen_local_rule/episode.json,plain,5f79317bf06750c402263823e2d793d28271b62163c25e14b0f031a9bd875ba3,5f79317bf06750c402263823e2d793d28271b62163c25e14b0f031a9bd875ba3,7416
humanitarian,v8-development-humanitarian-large-low-medium-high-small_world-private_fragmented-8810022-offline_oracle-df72669ae5df-uint8_simplex-frozen_local_rule/estimation.csv.gz,v8-development-humanitarian-large-low-medium-high-small_world-private_fragmented-8810022-offline_oracle-df72669ae5df-uint8_simplex-frozen_local_rule/estimation.csv,gzip,8bc66fc0d821f5abed1db6f2ec4a2b54f4b0ce1da6616f91b2908126bca9c7e0,46fb3466fc85a9aa902c638d213c7a2411bf041358cd125a9336d022e2792993,426957
humanitarian,v8-development-humanitarian-large-low-medium-high-small_world-private_fragmented-8810022-offline_oracle-df72669ae5df-uint8_simplex-frozen_local_rule/events.jsonl.xz,v8-development-humanitarian-large-low-medium-high-small_world-private_fragmented-8810022-offline_oracle-df72669ae5df-uint8_simplex-frozen_local_rule/events.jsonl,xz,3c04fd7d09e7ef4bcd3e48601bd0e100e98db765c94c9fb996fe6a84bf9bd1c5,da4bdfbc45bc71424e3bec230d4c6af75aab64f40a9b8b74284c3d2858960c64,31752246
humanitarian,v8-development-humanitarian-large-low-medium-high-small_world-private_fragmented-8810022-offline_oracle-df72669ae5df-uint8_simplex-frozen_local_rule/triggers.csv.gz,v8-development-humanitarian-large-low-medium-high-small_world-private_fragmented-8810022-offline_oracle-df72669ae5df-uint8_simplex-frozen_local_rule/triggers.csv,gzip,b2b8ba8d2032a801fe8cb7d674967eda6f3f9c364c58cea9444731c93b5ccc14,8ce551d4695a8bb441bd5cd6695aa19e5f4464ce7119d5493de2ae5e1ffa005b,190675
humanitarian,v8-development-humanitarian-large-low-medium-high-small_world-private_fragmented-8810022-periodic-52761a8cde7f-uint8_simplex-frozen_local_rule/causal_chains.json.gz,v8-development-humanitarian-large-low-medium-high-small_world-private_fragmented-8810022-periodic-52761a8cde7f-uint8_simplex-frozen_local_rule/causal_chains.json,gzip,9263c15e40be2f98a8fee3b3a0940c226352c149c1419383cff00a6ea4a196a4,b26e6c568d90bc9759095ca6d27b496fbaa372b503c10fe1b1862353f5cca1e9,60691
humanitarian,v8-development-humanitarian-large-low-medium-high-small_world-private_fragmented-8810022-periodic-52761a8cde7f-uint8_simplex-frozen_local_rule/decisions.csv.gz,v8-development-humanitarian-large-low-medium-high-small_world-private_fragmented-8810022-periodic-52761a8cde7f-uint8_simplex-frozen_local_rule/decisions.csv,gzip,dd5e2402eb1388b0f9fb2de1cdcad9c5e339aeb1a4cfc3fdc964f98e67164011,27bf88a10742818dd5d687597396a7d1bb5eab8bb357cd8c2dcd5ef752d6f7c3,188478
