application,original_relative_path,archive_member,source_compression,stored_sha256,logical_sha256,logical_size_bytes
humanitarian,v8-development-humanitarian-large-high-medium-low-small_world-private_fragmented-8810020-predictive_uncertainty_change-71c476debc21-uint8_simplex-frozen_local_rule/causal_chains.json.gz,v8-development-humanitarian-large-high-medium-low-small_world-private_fragmented-8810020-predictive_uncertainty_change-71c476debc21-uint8_simplex-frozen_local_rule/causal_chains.json,gzip,093c991039c91a6d756f85ca9a4a81188a5711b4ce949bc1be7e2121ad440119,6417d2ca7b78fe11945e1cbfb645b49654b81bc718711c9ed2a6a84f54a4c5ba,62221
humanitarian,v8-development-humanitarian-large-high-medium-low-small_world-private_fragmented-8810020-predictive_uncertainty_change-71c476debc21-uint8_simplex-frozen_local_rule/decisions.csv.gz,v8-development-humanitarian-large-high-medium-low-small_world-private_fragmented-8810020-predictive_uncertainty_change-71c476debc21-uint8_simplex-frozen_local_rule/decisions.csv,gzip,77ec679812f113d7cca3250a2a9b261c8d56ad24eb6516ccfde5a14d057fbbe6,77068d60e411ccff53141bf3ceccacc4bf4fce68487974def215f071d375e825,211548
humanitarian,v8-development-humanitarian-large-high-medium-low-small_world-private_fragmented-8810020-predictive_uncertainty_change-71c476debc21-uint8_simplex-frozen_local_rule/deliveries.csv.gz,v8-development-humanitarian-large-high-medium-low-small_world-private_fragmented-8810020-predictive_uncertainty_change-71c476debc21-uint8_simplex-frozen_local_rule/deliveries.csv,gzip,a13dbe6abd9e1d112575a6f67557b9f9752a9dac062a10085736af1cd9adcc36,96e26e62f855bad79f365f1d7afa359756d0fc0fe533b2f9899cd3ed302286ac,2177162
humanitarian,v8-development-humanitarian-large-high-medium-low-small_world-private_fragmented-8810020-predictive_uncertainty_change-71c476debc21-uint8_simplex-frozen_local_rule/edge_communication.csv.gz,v8-development-humanitarian-large-high-medium-low-small_world-private_fragmented-8810020-predictive_uncertainty_change-71c476debc21-uint8_simplex-frozen_local_rule/edge_communication.csv,gzip,387be9823a29e9724aafe942ee190964831ad8af74c8d96bf2489bda24d02fc2,637438bafd69006b02debd9102f4764faca77b68d6ef3d1fbb7c1e0ccc662646,13137
humanitarian,v8-development-humanitarian-large-high-medium-low-small_world-private_fragmented-8810020-predictive_uncertainty_change-71c476debc21-uint8_simplex-frozen_local_rule/episode.json,v8-development-humanitarian-large-high-medium-low-small_world-private_fragmented-8810020-predictive_uncertainty_change-71c476debc21-uint8_simplex-frozen_local_rule/episode.json,plain,bb2593e9e03832395b5eafa7ddc4b8ecf8911d917dc70437042baa4c1fd6070f,bb2593e9e03832395b5eafa7ddc4b8ecf8911d917dc70437042baa4c1fd6070f,7512
humanitarian,v8-development-humanitarian-large-high-medium-low-small_world-private_fragmented-8810020-predictive_uncertainty_change-71c476debc21-uint8_simplex-frozen_local_rule/estimation.csv.gz,v8-development-humanitarian-large-high-medium-low-small_world-private_fragmented-8810020-predictive_uncertainty_change-71c476debc21-uint8_simplex-frozen_local_rule/estimation.csv,gzip,11f6fbf7f01eb14d3b8958cc265aa1ee8256c6c7bef3c59f942c1a51ea1e1068,a2529d0b0e31a31cdf7baee0a1154900cc96f35f5f918ea1db4d0673463c8a83,427382
humanitarian,v8-development-humanitarian-large-high-medium-low-small_world-private_fragmented-8810020-predictive_uncertainty_change-71c476debc21-uint8_simplex-frozen_local_rule/events.jsonl.xz,v8-development-humanitarian-large-high-medium-low-small_world-private_fragmented-8810020-predictive_uncertainty_change-71c476debc21-uint8_simplex-frozen_local_rule/events.jsonl,xz,c0be867b021e13cc2174ea48fb21b9b37b063d81230e9f6f988b8b58deedb9d3,f90bd5b0761bf304d8ad96218258163af2620f6c67d93cfa1eda15624de09b18,25497334
humanitarian,v8-development-humanitarian-large-high-medium-low-small_world-private_fragmented-8810020-predictive_uncertainty_change-71c476debc21-uint8_simplex-frozen_local_rule/triggers.csv.gz,v8-development-humanitarian-large-high-medium-low-small_world-private_fragmented-8810020-predictive_uncertainty_change-71c476debc21-uint8_simplex-frozen_local_rule/triggers.csv,gzip,f0f8b867ce12a67250d66c0bf1d3c5dc608893aefe5fbb4a17f8a05852466da4,ff325a5376218c24931408950dedc1c9638f70f24576003f84954f75c5b9a537,213116
humanitarian,v8-development-humanitarian-large-high-medium-low-small_world-private_fragmented-8810020-tsallis_spectrum_change-1013b09ad56f-uint8_simplex-frozen_local_rule/causal_chains.json.gz,v8-development-humanitarian-large-high-medium-low-small_world-private_fragmented-8810020-tsallis_spectrum_change-1013b09ad56f-uint8_simplex-frozen_local_rule/causal_chains.json,gzip,5c69e23f814771357645c2789afcdced600353f9111b5d1df0cb237402aec5ff,462c4eee78863fd9f1d189d0b7d2bd5d80718b0f8d878f6b15cb0cb1e8ab5860,62593
humanitarian,v8-development-humanitarian-large-high-medium-low-small_world-private_fragmented-8810020-tsallis_spectrum_change-1013b09ad56f-uint8_simplex-frozen_local_rule/decisions.csv.gz,v8-development-humanitarian-large-high-medium-low-small_world-private_fragmented-8810020-tsallis_spectrum_change-1013b09ad56f-uint8_simplex-frozen_local_rule/decisions.csv,gzip,827ea34728f8da5d38686df88546a043565fc87c13d951177e90e19c1c40de77,f4f1ae820d99214012df0df9514e987c75fa82361ee1cf30b19554b3a109a551,205325
