application,original_relative_path,archive_member,source_compression,stored_sha256,logical_sha256,logical_size_bytes
humanitarian,v8-development-humanitarian-medium-low-low-low-small_world-private_fragmented-8810009-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/causal_chains.json.gz,v8-development-humanitarian-medium-low-low-low-small_world-private_fragmented-8810009-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/causal_chains.json,gzip,2f1f2b3aea793dd7055fef9c238a512004e9d0a4d26db570886db946aedfb5d2,4a822bb34a30d8af9fa2687d1c1b2240de48b493bd2c884a7d479f1c5ad841e0,19190
humanitarian,v8-development-humanitarian-medium-low-low-low-small_world-private_fragmented-8810009-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/decisions.csv.gz,v8-development-humanitarian-medium-low-low-low-small_world-private_fragmented-8810009-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/decisions.csv,gzip,ba704713610dd254a01c67230a9643af49dc4c934ab2cae9e067b84fafb59d62,cf7dcdde6958f86ccd9d694c337c4ec2401ddc51e2d697111e049fee4d522c86,78486
humanitarian,v8-development-humanitarian-medium-low-low-low-small_world-private_fragmented-8810009-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/deliveries.csv.gz,v8-development-humanitarian-medium-low-low-low-small_world-private_fragmented-8810009-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/deliveries.csv,gzip,8b6a4b5a4c15605ef3f605dde9596b9363ed4709c8c1d983d61b5d84629aa9aa,7ed94f30d3287e43e85346e8aef2e429062f42b44c88440bb79b5becf4367618,1348498
humanitarian,v8-development-humanitarian-medium-low-low-low-small_world-private_fragmented-8810009-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/edge_communication.csv.gz,v8-development-humanitarian-medium-low-low-low-small_world-private_fragmented-8810009-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/edge_communication.csv,gzip,d4f7a880087d2a7daed43eeede86809a079b7aabf7f9dea05322d3e759a7e0b5,ba23dbdd4e80a7c15a4d7c9a6b32931c55120a1e3329d6a28333bdfb51177156,7215
humanitarian,v8-development-humanitarian-medium-low-low-low-small_world-private_fragmented-8810009-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/episode.json,v8-development-humanitarian-medium-low-low-low-small_world-private_fragmented-8810009-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/episode.json,plain,ed81f969dcbe1fc7d4add10a5a210fe09a3230609ad3698fadad9c58fb0c081b,ed81f969dcbe1fc7d4add10a5a210fe09a3230609ad3698fadad9c58fb0c081b,7218
humanitarian,v8-development-humanitarian-medium-low-low-low-small_world-private_fragmented-8810009-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/estimation.csv.gz,v8-development-humanitarian-medium-low-low-low-small_world-private_fragmented-8810009-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/estimation.csv,gzip,33fd9f0bd42e1cb5fe59baebfecfa92030309240efb1a8f5a2ec19e10b8c9667,3f130e092a6e51a9a82ab9d5a4886e8808db0c4f474925b33b168f2e6ef21ded,174398
humanitarian,v8-development-humanitarian-medium-low-low-low-small_world-private_fragmented-8810009-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/events.jsonl.xz,v8-development-humanitarian-medium-low-low-low-small_world-private_fragmented-8810009-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/events.jsonl,xz,73281aab8138071634a1c6d301b6561a5e93745772fd087e1da1e85ce782aba2,41540aca0349aa46f9b794046108083e60420299fb000d2bb0c08dd04692f22a,13922950
humanitarian,v8-development-humanitarian-medium-low-low-low-small_world-private_fragmented-8810009-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/triggers.csv.gz,v8-development-humanitarian-medium-low-low-low-small_world-private_fragmented-8810009-always_on-f06f6808d09b-uint8_simplex-frozen_local_rule/triggers.csv,gzip,8ad36b6e5ab773f1b6c3350d844c9abdb29870f1739d14bb20cd7191675e8ed8,1f2d9bb895f18a65038f70dd25f9f46434e196abfc4e1fe6b6f8681e79f9301c,66435
humanitarian,v8-development-humanitarian-medium-low-low-low-small_world-private_fragmented-8810009-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule/causal_chains.json.gz,v8-development-humanitarian-medium-low-low-low-small_world-private_fragmented-8810009-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule/causal_chains.json,gzip,baeb7625598eeec27cf2ee2febb94f03698dc8ce68c13bd56b0207c64488cbe7,a70d57724953c3116c5d844fced1ef5f52408e8d65203c3902e1676fe5db9417,19362
humanitarian,v8-development-humanitarian-medium-low-low-low-small_world-private_fragmented-8810009-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule/decisions.csv.gz,v8-development-humanitarian-medium-low-low-low-small_world-private_fragmented-8810009-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule/decisions.csv,gzip,33362f68f1e3dcdfa6df7e0ede1f660a473dd6ee67d143e07d81ada9a67adb8e,7f65e3edf66739bee7cff8693c9139addcce34b396dc50d472d0627d3fdf9f38,84360
humanitarian,v8-development-humanitarian-medium-low-low-low-small_world-private_fragmented-8810009-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule/deliveries.csv.gz,v8-development-humanitarian-medium-low-low-low-small_world-private_fragmented-8810009-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule/deliveries.csv,gzip,0ee897c1828e5edc5616a42c32df1b2bb762e732b0ba175d1bcaf89907f2b09f,f6ade5ac26908894bdd5bbf4af1dc2966bb534e50bd4041ae899d1c120009470,907597
humanitarian,v8-development-humanitarian-medium-low-low-low-small_world-private_fragmented-8810009-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule/edge_communication.csv.gz,v8-development-humanitarian-medium-low-low-low-small_world-private_fragmented-8810009-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule/edge_communication.csv,gzip,e3da29d20d4351080ba256bd3cf2f3c5f9fe69d6c8256aa88bd032406ead2ca0,c82d23ec7f500e8fef395fd648997f1954edfc8dea08c4d5bbeb28f40eb281e5,7173
humanitarian,v8-development-humanitarian-medium-low-low-low-small_world-private_fragmented-8810009-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule/episode.json,v8-development-humanitarian-medium-low-low-low-small_world-private_fragmented-8810009-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule/episode.json,plain,5615bd98eb47abac84399c2364beaee229ba53b29b755926fd3c5c70353f9662,5615bd98eb47abac84399c2364beaee229ba53b29b755926fd3c5c70353f9662,7401
humanitarian,v8-development-humanitarian-medium-low-low-low-small_world-private_fragmented-8810009-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule/estimation.csv.gz,v8-development-humanitarian-medium-low-low-low-small_world-private_fragmented-8810009-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule/estimation.csv,gzip,a2091ff31e6d732770cea3cc7f430007a8ff151fb357228e8f0a8904533c2abe,f5b895c5fa7eb78371238f75255f9d135867e058c861be4f276cd6d53ac28a93,174500
humanitarian,v8-development-humanitarian-medium-low-low-low-small_world-private_fragmented-8810009-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule/events.jsonl.xz,v8-development-humanitarian-medium-low-low-low-small_world-private_fragmented-8810009-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule/events.jsonl,xz,173e68509fd47cf09d6af1d4294fdb371b5aaebb6cd8c225d3dc84dcbd090fee,6e85891051137fe99de6ba65a48487608c1b5b0859e893902ebd6933f35ed0b0,10365227
humanitarian,v8-development-humanitarian-medium-low-low-low-small_world-private_fragmented-8810009-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule/triggers.csv.gz,v8-development-humanitarian-medium-low-low-low-small_world-private_fragmented-8810009-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule/triggers.csv,gzip,96bc65c08beaeb798ce2fa39b6c8c2c52f0a689c077bae33497dfbc8b16ef5d1,6a1491a8ca1cb7342735266304281e806a5f825c47c562f3064c90b5f01e80a3,81925
humanitarian,v8-development-humanitarian-medium-low-low-low-small_world-private_fragmented-8810009-js_drift-565d3b5e7ead-uint8_simplex-frozen_local_rule/causal_chains.json.gz,v8-development-humanitarian-medium-low-low-low-small_world-private_fragmented-8810009-js_drift-565d3b5e7ead-uint8_simplex-frozen_local_rule/causal_chains.json,gzip,1f10e7dd102197ede9f84f79e8c208f80ac11aadc54d7d550e3ca4ac11039ed3,19374279b0191511524f4f0d835c7f46cef49f615b852e1bd0d54b11af1ffece,19528
humanitarian,v8-development-humanitarian-medium-low-low-low-small_world-private_fragmented-8810009-js_drift-565d3b5e7ead-uint8_simplex-frozen_local_rule/decisions.csv.gz,v8-development-humanitarian-medium-low-low-low-small_world-private_fragmented-8810009-js_drift-565d3b5e7ead-uint8_simplex-frozen_local_rule/decisions.csv,gzip,7ccb679c546af0ae45bbfe826c36af0dac44100926f060931cc0996622be62df,2ec7dda0ab025b409ea837b68d0114aca1b01e077f662a2dd7f0cd67d36605ab,78043
humanitarian,v8-development-humanitarian-medium-low-low-low-small_world-private_fragmented-8810009-js_drift-565d3b5e7ead-uint8_simplex-frozen_local_rule/deliveries.csv.gz,v8-development-humanitarian-medium-low-low-low-small_world-private_fragmented-8810009-js_drift-565d3b5e7ead-uint8_simplex-frozen_local_rule/deliveries.csv,gzip,c8929584391c461f5c4fedc9bf0e5334a09f9eff56749f49ecd75636af62510f,0d1bf52e184cfe1f9e6e8fb8b72da9361d4b029368b1b8437337417c1958523c,767311
humanitarian,v8-development-humanitarian-medium-low-low-low-small_world-private_fragmented-8810009-js_drift-565d3b5e7ead-uint8_simplex-frozen_local_rule/edge_communication.csv.gz,v8-development-humanitarian-medium-low-low-low-small_world-private_fragmented-8810009-js_drift-565d3b5e7ead-uint8_simplex-frozen_local_rule/edge_communication.csv,gzip,b186cadedb6da35d0e1fbfd96fbf66118c07977ca66c5ae8c67967deba1828f5,0d8b44f642efa61d03d6eeda39098641455c4808117c845afb058ad3e39b8c1d,7168
humanitarian,v8-development-humanitarian-medium-low-low-low-small_world-private_fragmented-8810009-js_drift-565d3b5e7ead-uint8_simplex-frozen_local_rule/episode.json,v8-development-humanitarian-medium-low-low-low-small_world-private_fragmented-8810009-js_drift-565d3b5e7ead-uint8_simplex-frozen_local_rule/episode.json,plain,ea20631df0b6c3d4e4fed63b12cfbfddb57500b41bf7b2be9882739df86976e2,ea20631df0b6c3d4e4fed63b12cfbfddb57500b41bf7b2be9882739df86976e2,7242
humanitarian,v8-development-humanitarian-medium-low-low-low-small_world-private_fragmented-8810009-js_drift-565d3b5e7ead-uint8_simplex-frozen_local_rule/estimation.csv.gz,v8-development-humanitarian-medium-low-low-low-small_world-private_fragmented-8810009-js_drift-565d3b5e7ead-uint8_simplex-frozen_local_rule/estimation.csv,gzip,0441c4f4bbc2d44b81562353a849426b0d3db899352b99a65c805d703fbe680a,7ad02fa01a4472f90168d3c45fb6a993888f4a667d526565474b9d13a25bd4f5,174482
humanitarian,v8-development-humanitarian-medium-low-low-low-small_world-private_fragmented-8810009-js_drift-565d3b5e7ead-uint8_simplex-frozen_local_rule/events.jsonl.xz,v8-development-humanitarian-medium-low-low-low-small_world-private_fragmented-8810009-js_drift-565d3b5e7ead-uint8_simplex-frozen_local_rule/events.jsonl,xz,bf8808714faef5ad807f0c2721f59b888e4bb89e98d4e6a421720e72b37b2727,3990fb9bd57eddb6d2fd655f570d9dc9d24e99428aeffc0480780642aec3c15a,9207333
humanitarian,v8-development-humanitarian-medium-low-low-low-small_world-private_fragmented-8810009-js_drift-565d3b5e7ead-uint8_simplex-frozen_local_rule/triggers.csv.gz,v8-development-humanitarian-medium-low-low-low-small_world-private_fragmented-8810009-js_drift-565d3b5e7ead-uint8_simplex-frozen_local_rule/triggers.csv,gzip,5d7f6ab5740be57664d9ab2ac4348d7d91f70a9b57027984e3615a5940332f92,b9c741d722c373968955d003df79eefbf2e9644aec25920edd2c2f45bbe850e8,70808
humanitarian,v8-development-humanitarian-medium-low-low-low-small_world-private_fragmented-8810009-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule/causal_chains.json.gz,v8-development-humanitarian-medium-low-low-low-small_world-private_fragmented-8810009-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule/causal_chains.json,gzip,af93a6558bc60a26bd6c01c5160c07741c378189d62996c45591ff6aaf50399d,fa1145bdbee6456e1502b5d3d9477b2d10d7dbdfed6544496f08649a03344af0,19857
humanitarian,v8-development-humanitarian-medium-low-low-low-small_world-private_fragmented-8810009-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule/decisions.csv.gz,v8-development-humanitarian-medium-low-low-low-small_world-private_fragmented-8810009-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule/decisions.csv,gzip,1cffa0dfb52b2985bb95a220a5aab1421f3758f33374faee869a1d33f31e2b53,da5a8e2094c21a1ea79e8af6c28f7ca72515e10656d09e3741d9c13bb0b26b84,78850
humanitarian,v8-development-humanitarian-medium-low-low-low-small_world-private_fragmented-8810009-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule/deliveries.csv.gz,v8-development-humanitarian-medium-low-low-low-small_world-private_fragmented-8810009-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule/deliveries.csv,gzip,6ac2184d732d892fe0e976ab15d53a040d7d9032484dfa3b8179aad0d71a5c9c,4c9d819b089d500d34d15704ca85215c51637e2d663618533433505cc6284e74,790346
humanitarian,v8-development-humanitarian-medium-low-low-low-small_world-private_fragmented-8810009-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule/edge_communication.csv.gz,v8-development-humanitarian-medium-low-low-low-small_world-private_fragmented-8810009-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule/edge_communication.csv,gzip,845ff84579b4f155977718561bd0170a63c802acf477ca42e36284215afeff96,3d42456cb482fc2657f21b18159e46d666fde5bf36401e25b7e4ec86e91d611e,7165
