application,original_relative_path,archive_member,source_compression,stored_sha256,logical_sha256,logical_size_bytes
humanitarian,v8-development-humanitarian-large-low-low-low-random_geometric-private_fragmented-8810017-periodic-52761a8cde7f-uint8_simplex-frozen_local_rule/causal_chains.json.gz,v8-development-humanitarian-large-low-low-low-random_geometric-private_fragmented-8810017-periodic-52761a8cde7f-uint8_simplex-frozen_local_rule/causal_chains.json,gzip,473fd5b9d7651c03df55b09633c55bb1a5a1a383f6a21f021171c1e4d68c1ec6,1cad4951b6fe2e6de61769cda4cfd48b124e417533b6b74045ffceca11d1453e,49487
humanitarian,v8-development-humanitarian-large-low-low-low-random_geometric-private_fragmented-8810017-periodic-52761a8cde7f-uint8_simplex-frozen_local_rule/decisions.csv.gz,v8-development-humanitarian-large-low-low-low-random_geometric-private_fragmented-8810017-periodic-52761a8cde7f-uint8_simplex-frozen_local_rule/decisions.csv,gzip,f4ce9c4d790826c51980a71f1c8dc26feb776ae87e6a133906bd16c5a923efb8,13e8484770c45d6c9cb7a745fd594dc969df153a901b3ab0bb29b0289114a674,192275
humanitarian,v8-development-humanitarian-large-low-low-low-random_geometric-private_fragmented-8810017-periodic-52761a8cde7f-uint8_simplex-frozen_local_rule/deliveries.csv.gz,v8-development-humanitarian-large-low-low-low-random_geometric-private_fragmented-8810017-periodic-52761a8cde7f-uint8_simplex-frozen_local_rule/deliveries.csv,gzip,ba9eb877f5c7ff9809be9fb234773b0f98ac539f44a51c52bd7fd2ab948b7bc3,7b53713c3ccfe519241bf5872f288c1e7733aa0c57fa95a5189eb013dfdfb539,3358939
humanitarian,v8-development-humanitarian-large-low-low-low-random_geometric-private_fragmented-8810017-periodic-52761a8cde7f-uint8_simplex-frozen_local_rule/edge_communication.csv.gz,v8-development-humanitarian-large-low-low-low-random_geometric-private_fragmented-8810017-periodic-52761a8cde7f-uint8_simplex-frozen_local_rule/edge_communication.csv,gzip,d53b6714dab9842d4f311501fb8bdf182ee002e5f65419b732a566861005225e,62e81691451c1e835e7aa1f6e179887800acc4c73d5ffb1465ed6763c902b290,17736
humanitarian,v8-development-humanitarian-large-low-low-low-random_geometric-private_fragmented-8810017-periodic-52761a8cde7f-uint8_simplex-frozen_local_rule/episode.json,v8-development-humanitarian-large-low-low-low-random_geometric-private_fragmented-8810017-periodic-52761a8cde7f-uint8_simplex-frozen_local_rule/episode.json,plain,b4bb54bd893974d053cb3a891313eb6dd3e44d49e1152a356429c8e5f772e648,b4bb54bd893974d053cb3a891313eb6dd3e44d49e1152a356429c8e5f772e648,7320
humanitarian,v8-development-humanitarian-large-low-low-low-random_geometric-private_fragmented-8810017-periodic-52761a8cde7f-uint8_simplex-frozen_local_rule/estimation.csv.gz,v8-development-humanitarian-large-low-low-low-random_geometric-private_fragmented-8810017-periodic-52761a8cde7f-uint8_simplex-frozen_local_rule/estimation.csv,gzip,d3c3119281704be7fd2f914d71cbc2421ce201502ca80d906866594e87483ec7,af3e2aaef0ab11feccc3d4f33e585d356664948545b55642cf8aba6f1910ec46,429551
humanitarian,v8-development-humanitarian-large-low-low-low-random_geometric-private_fragmented-8810017-periodic-52761a8cde7f-uint8_simplex-frozen_local_rule/events.jsonl.xz,v8-development-humanitarian-large-low-low-low-random_geometric-private_fragmented-8810017-periodic-52761a8cde7f-uint8_simplex-frozen_local_rule/events.jsonl,xz,cdd3e6972203545d18cc175d1fc4abc6b97f790f327b03fd9fb86ca7173b4950,bb4948f4bbd63b96106eb121cf4f3b319060fa4c357747489ac16cff8b82a1ca,35045089
humanitarian,v8-development-humanitarian-large-low-low-low-random_geometric-private_fragmented-8810017-periodic-52761a8cde7f-uint8_simplex-frozen_local_rule/triggers.csv.gz,v8-development-humanitarian-large-low-low-low-random_geometric-private_fragmented-8810017-periodic-52761a8cde7f-uint8_simplex-frozen_local_rule/triggers.csv,gzip,784b87dc1498ec5ac2ae7644d1aa2fe47ea13f772334954e863ea79307acb28e,a64c4dc7fd1baee945ed438f9fe7f7e060c692a4c9f79597a4d87626810b8f70,172308
humanitarian,v8-development-humanitarian-large-low-low-low-random_geometric-private_fragmented-8810017-predictive_uncertainty_change-71c476debc21-uint8_simplex-frozen_local_rule/causal_chains.json.gz,v8-development-humanitarian-large-low-low-low-random_geometric-private_fragmented-8810017-predictive_uncertainty_change-71c476debc21-uint8_simplex-frozen_local_rule/causal_chains.json,gzip,581c969ac2deb9c70c968abe3add54e9d72c11b7b14c0fd4d29373c03b052703,5b18c0ae3669851cb8388374aad7f66df0e67998bd927c7640325e2bdc4a86ea,48808
humanitarian,v8-development-humanitarian-large-low-low-low-random_geometric-private_fragmented-8810017-predictive_uncertainty_change-71c476debc21-uint8_simplex-frozen_local_rule/decisions.csv.gz,v8-development-humanitarian-large-low-low-low-random_geometric-private_fragmented-8810017-predictive_uncertainty_change-71c476debc21-uint8_simplex-frozen_local_rule/decisions.csv,gzip,b270cbffc281af67238be8b2a299ad5202cb7eb671a88dd83a8a992ab6855218,972ab887e4a0b8cddecd0c664cd03d43b6e6af639c7665e21e6c092e41fdd2a8,214148
humanitarian,v8-development-humanitarian-large-low-low-low-random_geometric-private_fragmented-8810017-predictive_uncertainty_change-71c476debc21-uint8_simplex-frozen_local_rule/deliveries.csv.gz,v8-development-humanitarian-large-low-low-low-random_geometric-private_fragmented-8810017-predictive_uncertainty_change-71c476debc21-uint8_simplex-frozen_local_rule/deliveries.csv,gzip,746ebf3417b1f410214087994e488af0cc3518a5c8c12fe39410bf5463de5176,4fe91c13618993e1a4bd45bea38f39a40d35aacbdb6fac31091cb5aab1a2fead,3906758
humanitarian,v8-development-humanitarian-large-low-low-low-random_geometric-private_fragmented-8810017-predictive_uncertainty_change-71c476debc21-uint8_simplex-frozen_local_rule/edge_communication.csv.gz,v8-development-humanitarian-large-low-low-low-random_geometric-private_fragmented-8810017-predictive_uncertainty_change-71c476debc21-uint8_simplex-frozen_local_rule/edge_communication.csv,gzip,9a93b36e0197ee745ddd35e00d6b6c6039f046ef48905274cfb57e57a57d6f4f,725ec02b93eff3c86f2b7e026cc86071266d8e7de1ddb5f24f82b412f5f9ce8b,17874
humanitarian,v8-development-humanitarian-large-low-low-low-random_geometric-private_fragmented-8810017-predictive_uncertainty_change-71c476debc21-uint8_simplex-frozen_local_rule/episode.json,v8-development-humanitarian-large-low-low-low-random_geometric-private_fragmented-8810017-predictive_uncertainty_change-71c476debc21-uint8_simplex-frozen_local_rule/episode.json,plain,6edbec88b0b5747c583e9965920f27135733d07403a57c1eb338dca6887268af,6edbec88b0b5747c583e9965920f27135733d07403a57c1eb338dca6887268af,7510
humanitarian,v8-development-humanitarian-large-low-low-low-random_geometric-private_fragmented-8810017-predictive_uncertainty_change-71c476debc21-uint8_simplex-frozen_local_rule/estimation.csv.gz,v8-development-humanitarian-large-low-low-low-random_geometric-private_fragmented-8810017-predictive_uncertainty_change-71c476debc21-uint8_simplex-frozen_local_rule/estimation.csv,gzip,69082047a42e12f4d8507d7961397cbc19ad347408c5190b85137bbf8eb7e829,5bacc2808c355a7893f0f069b8c801525d74ab0a95830f65db5ddd034038cca0,429586
humanitarian,v8-development-humanitarian-large-low-low-low-random_geometric-private_fragmented-8810017-predictive_uncertainty_change-71c476debc21-uint8_simplex-frozen_local_rule/events.jsonl.xz,v8-development-humanitarian-large-low-low-low-random_geometric-private_fragmented-8810017-predictive_uncertainty_change-71c476debc21-uint8_simplex-frozen_local_rule/events.jsonl,xz,4660d0d8732b082b05311a7d6b8fdbc4bb96e4f8e309e7346bef477ef6136995,7c23230a4c9246e9c2c28aa3017f5ff548849acbaba89cedf2432e17d8686855,39565614
