application,original_relative_path,archive_member,source_compression,stored_sha256,logical_sha256,logical_size_bytes
utility_restoration,v8-pilots-utility_restoration-small-medium-low-medium-grid-private_fragmented-880151-age_of_information-e1d6ce4d93c3-fp16-frozen_local_rule/causal_chains.json.gz,v8-pilots-utility_restoration-small-medium-low-medium-grid-private_fragmented-880151-age_of_information-e1d6ce4d93c3-fp16-frozen_local_rule/causal_chains.json,gzip,8a9645a51359e56a23c81b026f6047c3c96f335733f9555df7841be8d9f3872d,3b5ab703abc5b3f2692aa33245ff6096947ee719739c4780b6a74531acc696e8,5701
utility_restoration,v8-pilots-utility_restoration-small-medium-low-medium-grid-private_fragmented-880151-age_of_information-e1d6ce4d93c3-fp16-frozen_local_rule/decisions.csv.gz,v8-pilots-utility_restoration-small-medium-low-medium-grid-private_fragmented-880151-age_of_information-e1d6ce4d93c3-fp16-frozen_local_rule/decisions.csv,gzip,4abe99a18bed9f9857758840d6c66dfa92e15618c30faaa6fcd98ca314704551,0b65d63a15399c2cbc030910e1e0cdd1cae4f4dcbabdc12b5cc940ff680b744e,24336
utility_restoration,v8-pilots-utility_restoration-small-medium-low-medium-grid-private_fragmented-880151-age_of_information-e1d6ce4d93c3-fp16-frozen_local_rule/deliveries.csv.gz,v8-pilots-utility_restoration-small-medium-low-medium-grid-private_fragmented-880151-age_of_information-e1d6ce4d93c3-fp16-frozen_local_rule/deliveries.csv,gzip,75fc4c183d69c21f98686505a4d3a5fc360b710cbc4bcb495bee8c4aba770a5b,ca944dfa7ee86ddbc1c48fd5df915ea27b1d5de611ad99bb92786decbc718340,39509
utility_restoration,v8-pilots-utility_restoration-small-medium-low-medium-grid-private_fragmented-880151-age_of_information-e1d6ce4d93c3-fp16-frozen_local_rule/edge_communication.csv.gz,v8-pilots-utility_restoration-small-medium-low-medium-grid-private_fragmented-880151-age_of_information-e1d6ce4d93c3-fp16-frozen_local_rule/edge_communication.csv,gzip,410f6002ff8eeaec9f585e693461bea85521e28995914846b33d7177bc1685ac,e99874c1a732adc120e1c74206282558c5a308301718f3f90d239dff8439d4c2,1905
utility_restoration,v8-pilots-utility_restoration-small-medium-low-medium-grid-private_fragmented-880151-age_of_information-e1d6ce4d93c3-fp16-frozen_local_rule/episode.json,v8-pilots-utility_restoration-small-medium-low-medium-grid-private_fragmented-880151-age_of_information-e1d6ce4d93c3-fp16-frozen_local_rule/episode.json,plain,6065fee1e2fec41d9c63515af1976018ee495e1ca998af179b9a3a427c394cd4,6065fee1e2fec41d9c63515af1976018ee495e1ca998af179b9a3a427c394cd4,6983
utility_restoration,v8-pilots-utility_restoration-small-medium-low-medium-grid-private_fragmented-880151-age_of_information-e1d6ce4d93c3-fp16-frozen_local_rule/estimation.csv.gz,v8-pilots-utility_restoration-small-medium-low-medium-grid-private_fragmented-880151-age_of_information-e1d6ce4d93c3-fp16-frozen_local_rule/estimation.csv,gzip,80cb3fbfeac0d0f56ba67d1f48278e2c4d27fb6df7f04f1dd470e54c039ca1a7,c87cc67e2d81970410a33560aefe5ceadf9d1da9f164f997031a0373398b8307,50411
utility_restoration,v8-pilots-utility_restoration-small-medium-low-medium-grid-private_fragmented-880151-age_of_information-e1d6ce4d93c3-fp16-frozen_local_rule/events.jsonl.gz,v8-pilots-utility_restoration-small-medium-low-medium-grid-private_fragmented-880151-age_of_information-e1d6ce4d93c3-fp16-frozen_local_rule/events.jsonl,gzip,fdce494a857045fb2bceff3053991361ea77b29e190a7c76b77a7df06662869f,31973946bf8137434c3226e40ad8cd38fbc2a4b3a5abbba86d89a0d8c157959b,1004305
utility_restoration,v8-pilots-utility_restoration-small-medium-low-medium-grid-private_fragmented-880151-age_of_information-e1d6ce4d93c3-fp16-frozen_local_rule/triggers.csv.gz,v8-pilots-utility_restoration-small-medium-low-medium-grid-private_fragmented-880151-age_of_information-e1d6ce4d93c3-fp16-frozen_local_rule/triggers.csv,gzip,7468e954c4c9fc02927a126579f4c217ebfa14f1bfa037f470d83cc0f7779c54,0677794c0f32d116f6205ee6cdb4810da9554dec861e9003d7db47961f444920,22157
utility_restoration,v8-pilots-utility_restoration-small-medium-low-medium-grid-private_fragmented-880151-age_of_information-e27491322545-fp16-frozen_local_rule/causal_chains.json.gz,v8-pilots-utility_restoration-small-medium-low-medium-grid-private_fragmented-880151-age_of_information-e27491322545-fp16-frozen_local_rule/causal_chains.json,gzip,8a9645a51359e56a23c81b026f6047c3c96f335733f9555df7841be8d9f3872d,3b5ab703abc5b3f2692aa33245ff6096947ee719739c4780b6a74531acc696e8,5701
utility_restoration,v8-pilots-utility_restoration-small-medium-low-medium-grid-private_fragmented-880151-age_of_information-e27491322545-fp16-frozen_local_rule/decisions.csv.gz,v8-pilots-utility_restoration-small-medium-low-medium-grid-private_fragmented-880151-age_of_information-e27491322545-fp16-frozen_local_rule/decisions.csv,gzip,7c5d25e2e78e2d464e6d731fe4ecdbefeebfd0947b538546f637679555849a24,8250393e5e48e367abacc5ed7b4f0d9f557d08f7ee3222357ad2fa7b6e0b7467,24340
