application,original_relative_path,archive_member,source_compression,stored_sha256,logical_sha256,logical_size_bytes
utility_restoration,v8-pilots-utility_restoration-large-high-medium-high-small_world-private_fragmented-880154-age_of_information-e1d6ce4d93c3-fp16-frozen_local_rule/causal_chains.json.gz,v8-pilots-utility_restoration-large-high-medium-high-small_world-private_fragmented-880154-age_of_information-e1d6ce4d93c3-fp16-frozen_local_rule/causal_chains.json,gzip,5fd77febbdd4483fbf6adfd4230982323ef1539d6ae0e0f4ae374fd4e67902e4,ea849801c4a67636972f6551919b8108efb6834027889acb8e2c61801339c4de,58335
utility_restoration,v8-pilots-utility_restoration-large-high-medium-high-small_world-private_fragmented-880154-age_of_information-e1d6ce4d93c3-fp16-frozen_local_rule/decisions.csv.gz,v8-pilots-utility_restoration-large-high-medium-high-small_world-private_fragmented-880154-age_of_information-e1d6ce4d93c3-fp16-frozen_local_rule/decisions.csv,gzip,d4c702395951a9504f9ece14dfcf8603d6e99332cdac5d2d1a1794edbff9f966,981f1164ed380b70db9969b59b312c8c76943991f95e77c696e0512676263b7e,209619
utility_restoration,v8-pilots-utility_restoration-large-high-medium-high-small_world-private_fragmented-880154-age_of_information-e1d6ce4d93c3-fp16-frozen_local_rule/deliveries.csv.gz,v8-pilots-utility_restoration-large-high-medium-high-small_world-private_fragmented-880154-age_of_information-e1d6ce4d93c3-fp16-frozen_local_rule/deliveries.csv,gzip,c51cbf3a9735c5178935c96e82537443d0c651545414e55c0567b3fa8f18ac93,96c7874cd4b404e36877fe6d47b89875a84f4d3de3ee2a79ee68c0148b6600fc,1802994
utility_restoration,v8-pilots-utility_restoration-large-high-medium-high-small_world-private_fragmented-880154-age_of_information-e1d6ce4d93c3-fp16-frozen_local_rule/edge_communication.csv.gz,v8-pilots-utility_restoration-large-high-medium-high-small_world-private_fragmented-880154-age_of_information-e1d6ce4d93c3-fp16-frozen_local_rule/edge_communication.csv,gzip,0a98aa99d25d68064b4a927cac7679ada28b7ed6c3eb5a72dad59a423a541cf2,f85c2dd8b1e8abbf24e3a3998245071e2fd7aeeeb4d3c79093e06169e48e4bb1,17277
utility_restoration,v8-pilots-utility_restoration-large-high-medium-high-small_world-private_fragmented-880154-age_of_information-e1d6ce4d93c3-fp16-frozen_local_rule/episode.json,v8-pilots-utility_restoration-large-high-medium-high-small_world-private_fragmented-880154-age_of_information-e1d6ce4d93c3-fp16-frozen_local_rule/episode.json,plain,9fcde92ac450eb3996bfcf3e0c7cf167769f4e628ccd2547a49c3a79db273e6c,9fcde92ac450eb3996bfcf3e0c7cf167769f4e628ccd2547a49c3a79db273e6c,7076
utility_restoration,v8-pilots-utility_restoration-large-high-medium-high-small_world-private_fragmented-880154-age_of_information-e1d6ce4d93c3-fp16-frozen_local_rule/estimation.csv.gz,v8-pilots-utility_restoration-large-high-medium-high-small_world-private_fragmented-880154-age_of_information-e1d6ce4d93c3-fp16-frozen_local_rule/estimation.csv,gzip,bc1a6079ce8708c2859277f96276a5b512821ae6127b37f46c3f741fb52ccd0e,b4f56b006957de949205544d0fc1ea5dcac09e8ab0b2474f08665d0345574366,441083
utility_restoration,v8-pilots-utility_restoration-large-high-medium-high-small_world-private_fragmented-880154-age_of_information-e1d6ce4d93c3-fp16-frozen_local_rule/events.jsonl.gz,v8-pilots-utility_restoration-large-high-medium-high-small_world-private_fragmented-880154-age_of_information-e1d6ce4d93c3-fp16-frozen_local_rule/events.jsonl,gzip,fd1150af6acf0962189b3ac296365295ebecdbffcdb1c3a81985a3b71c83a5a0,e59b75ce3c5138cb60e505ed619d00b6557c1e94e2ae4a3085fe8d7d24523d6f,21080254
utility_restoration,v8-pilots-utility_restoration-large-high-medium-high-small_world-private_fragmented-880154-age_of_information-e1d6ce4d93c3-fp16-frozen_local_rule/triggers.csv.gz,v8-pilots-utility_restoration-large-high-medium-high-small_world-private_fragmented-880154-age_of_information-e1d6ce4d93c3-fp16-frozen_local_rule/triggers.csv,gzip,9adcce2ab601eedad15a1f61757fb652c7a29edf92a15626499cdae2d0ce168c,4dfb5a02f80e1c5eb98b61b8b890011feab2d137e6849a01003e376e2d223fef,190830
utility_restoration,v8-pilots-utility_restoration-large-high-medium-high-small_world-private_fragmented-880154-age_of_information-e27491322545-fp16-frozen_local_rule/causal_chains.json.gz,v8-pilots-utility_restoration-large-high-medium-high-small_world-private_fragmented-880154-age_of_information-e27491322545-fp16-frozen_local_rule/causal_chains.json,gzip,5fd77febbdd4483fbf6adfd4230982323ef1539d6ae0e0f4ae374fd4e67902e4,ea849801c4a67636972f6551919b8108efb6834027889acb8e2c61801339c4de,58335
utility_restoration,v8-pilots-utility_restoration-large-high-medium-high-small_world-private_fragmented-880154-age_of_information-e27491322545-fp16-frozen_local_rule/decisions.csv.gz,v8-pilots-utility_restoration-large-high-medium-high-small_world-private_fragmented-880154-age_of_information-e27491322545-fp16-frozen_local_rule/decisions.csv,gzip,56e7032a8194681bf27200f90927f98bfdfb65f18facb33cf56517db53e3cdff,ddaa9a147c603c81dbaf872a79b01ebd5efc801537dc161b12b2f6bcec2f2193,209573
utility_restoration,v8-pilots-utility_restoration-large-high-medium-high-small_world-private_fragmented-880154-age_of_information-e27491322545-fp16-frozen_local_rule/deliveries.csv.gz,v8-pilots-utility_restoration-large-high-medium-high-small_world-private_fragmented-880154-age_of_information-e27491322545-fp16-frozen_local_rule/deliveries.csv,gzip,c51cbf3a9735c5178935c96e82537443d0c651545414e55c0567b3fa8f18ac93,96c7874cd4b404e36877fe6d47b89875a84f4d3de3ee2a79ee68c0148b6600fc,1802994
utility_restoration,v8-pilots-utility_restoration-large-high-medium-high-small_world-private_fragmented-880154-age_of_information-e27491322545-fp16-frozen_local_rule/edge_communication.csv.gz,v8-pilots-utility_restoration-large-high-medium-high-small_world-private_fragmented-880154-age_of_information-e27491322545-fp16-frozen_local_rule/edge_communication.csv,gzip,0a98aa99d25d68064b4a927cac7679ada28b7ed6c3eb5a72dad59a423a541cf2,f85c2dd8b1e8abbf24e3a3998245071e2fd7aeeeb4d3c79093e06169e48e4bb1,17277
utility_restoration,v8-pilots-utility_restoration-large-high-medium-high-small_world-private_fragmented-880154-age_of_information-e27491322545-fp16-frozen_local_rule/episode.json,v8-pilots-utility_restoration-large-high-medium-high-small_world-private_fragmented-880154-age_of_information-e27491322545-fp16-frozen_local_rule/episode.json,plain,9264343c63e8232ed75f9523d60708f9c476fe2e609cd444f99383a939894268,9264343c63e8232ed75f9523d60708f9c476fe2e609cd444f99383a939894268,7074
utility_restoration,v8-pilots-utility_restoration-large-high-medium-high-small_world-private_fragmented-880154-age_of_information-e27491322545-fp16-frozen_local_rule/estimation.csv.gz,v8-pilots-utility_restoration-large-high-medium-high-small_world-private_fragmented-880154-age_of_information-e27491322545-fp16-frozen_local_rule/estimation.csv,gzip,a530fb25c62dc6cf88e7603c2fb351e773d6cb3ca766796ef17dd335fbb16b0b,281e7d9f6caf159a8d5431d3ec618e98e5bbb729b36f5a9a8020ca8d18ad5eca,440811
utility_restoration,v8-pilots-utility_restoration-large-high-medium-high-small_world-private_fragmented-880154-age_of_information-e27491322545-fp16-frozen_local_rule/events.jsonl.gz,v8-pilots-utility_restoration-large-high-medium-high-small_world-private_fragmented-880154-age_of_information-e27491322545-fp16-frozen_local_rule/events.jsonl,gzip,21b87b52418444fbeba5b255ed3fe189a9cfc76a4b2c866c4f6456b4b500ca46,ff0cf76d2563988e544af73c919df3734b1a35d8478844b98854245b8b511492,21065819
utility_restoration,v8-pilots-utility_restoration-large-high-medium-high-small_world-private_fragmented-880154-age_of_information-e27491322545-fp16-frozen_local_rule/triggers.csv.gz,v8-pilots-utility_restoration-large-high-medium-high-small_world-private_fragmented-880154-age_of_information-e27491322545-fp16-frozen_local_rule/triggers.csv,gzip,c6557a7d437935315de326b948473299c09f20f74cea1c4801c8d77d1d221aba,d6b97a8d70848172eeba7901425e1bb554767003f2b0e21ada9850045e71ca6d,176790
utility_restoration,v8-pilots-utility_restoration-large-high-medium-high-small_world-private_fragmented-880154-always_on-f06f6808d09b-fp16-frozen_local_rule/causal_chains.json.gz,v8-pilots-utility_restoration-large-high-medium-high-small_world-private_fragmented-880154-always_on-f06f6808d09b-fp16-frozen_local_rule/causal_chains.json,gzip,020ea0236210f2087cd9d2f8e66989162ad1942f3c14569670ee963220072142,d7331b3306d4184abaaa620fdf1b5399d753e8cb36fc56902b56f99a8927ed18,58822
utility_restoration,v8-pilots-utility_restoration-large-high-medium-high-small_world-private_fragmented-880154-always_on-f06f6808d09b-fp16-frozen_local_rule/decisions.csv.gz,v8-pilots-utility_restoration-large-high-medium-high-small_world-private_fragmented-880154-always_on-f06f6808d09b-fp16-frozen_local_rule/decisions.csv,gzip,5cb5306d2b42b9353b38ddb2711b2793d7e8e14b717286207a90b775cbe8c173,7588d891df99e7ef26442ed445cf0371113a8d8f61615bce0a71e3a7dcdeaaff,200186
utility_restoration,v8-pilots-utility_restoration-large-high-medium-high-small_world-private_fragmented-880154-always_on-f06f6808d09b-fp16-frozen_local_rule/deliveries.csv.gz,v8-pilots-utility_restoration-large-high-medium-high-small_world-private_fragmented-880154-always_on-f06f6808d09b-fp16-frozen_local_rule/deliveries.csv,gzip,2254c0f7731359b4c8dae891ebefc40e29b76952396490b1fbd9b6072dc1625c,9c5220b88b27d58d57bbf084637bf58e3cc2eedc5ac78d3c542c3164dee140e5,3176305
utility_restoration,v8-pilots-utility_restoration-large-high-medium-high-small_world-private_fragmented-880154-always_on-f06f6808d09b-fp16-frozen_local_rule/edge_communication.csv.gz,v8-pilots-utility_restoration-large-high-medium-high-small_world-private_fragmented-880154-always_on-f06f6808d09b-fp16-frozen_local_rule/edge_communication.csv,gzip,926da5ec91868a123e18c3498eedd5f10a8900549695c0e842eac445d5910fb3,1aa26c169c57ac9924d7331494d51630c583d75df26651689b80109ab92dccdd,17609
utility_restoration,v8-pilots-utility_restoration-large-high-medium-high-small_world-private_fragmented-880154-always_on-f06f6808d09b-fp16-frozen_local_rule/episode.json,v8-pilots-utility_restoration-large-high-medium-high-small_world-private_fragmented-880154-always_on-f06f6808d09b-fp16-frozen_local_rule/episode.json,plain,5e32ee52e20391198e024db9ddd27b6014a790a7f583cb6c5969520273142b1b,5e32ee52e20391198e024db9ddd27b6014a790a7f583cb6c5969520273142b1b,6965
utility_restoration,v8-pilots-utility_restoration-large-high-medium-high-small_world-private_fragmented-880154-always_on-f06f6808d09b-fp16-frozen_local_rule/estimation.csv.gz,v8-pilots-utility_restoration-large-high-medium-high-small_world-private_fragmented-880154-always_on-f06f6808d09b-fp16-frozen_local_rule/estimation.csv,gzip,9169c73a1e08ed2f479701619c2991badddfdf21655a3f62ccb7eede32321599,e44b3e2422bc947a78b7271c0e3974f573685714a3159a73f170a8ef93708cd8,440985
utility_restoration,v8-pilots-utility_restoration-large-high-medium-high-small_world-private_fragmented-880154-always_on-f06f6808d09b-fp16-frozen_local_rule/events.jsonl.gz,v8-pilots-utility_restoration-large-high-medium-high-small_world-private_fragmented-880154-always_on-f06f6808d09b-fp16-frozen_local_rule/events.jsonl,gzip,9293bbc1a47a1e1c2fceeb49b2b436021dbb1a211e020834312c67b58ee57304,d32ee12746adfd25a6927c594a6d2c4acbabde12c0973abb7db755cf8b3e8735,31983887
utility_restoration,v8-pilots-utility_restoration-large-high-medium-high-small_world-private_fragmented-880154-always_on-f06f6808d09b-fp16-frozen_local_rule/triggers.csv.gz,v8-pilots-utility_restoration-large-high-medium-high-small_world-private_fragmented-880154-always_on-f06f6808d09b-fp16-frozen_local_rule/triggers.csv,gzip,bdd780aac4c1b16f5bcbd12daa27b973870964705198f183675f57bf903fb3af,f25d684fb143399b49e9ec6eb3542bd262c368404643e17843799268b75ca458,162664
utility_restoration,v8-pilots-utility_restoration-large-high-medium-high-small_world-private_fragmented-880154-generalized_information-089fa0c17476-fp16-frozen_local_rule/causal_chains.json.gz,v8-pilots-utility_restoration-large-high-medium-high-small_world-private_fragmented-880154-generalized_information-089fa0c17476-fp16-frozen_local_rule/causal_chains.json,gzip,020ea0236210f2087cd9d2f8e66989162ad1942f3c14569670ee963220072142,d7331b3306d4184abaaa620fdf1b5399d753e8cb36fc56902b56f99a8927ed18,58822
