application,original_relative_path,archive_member,source_compression,stored_sha256,logical_sha256,logical_size_bytes
utility_restoration,v8-pilots_v3-utility_restoration-medium-medium-high-medium-modular-private_fragmented-880353-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule/causal_chains.json.gz,v8-pilots_v3-utility_restoration-medium-medium-high-medium-modular-private_fragmented-880353-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule/causal_chains.json,gzip,7ad18614741e5de3e7f9b8efa611205b85db53fa44edc19ccfa363eb98f5e9af,4823cdb0458ee2fc4e5894695f44d7b5d80680fb4fede2549a142fd41a1d852e,18306
utility_restoration,v8-pilots_v3-utility_restoration-medium-medium-high-medium-modular-private_fragmented-880353-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule/decisions.csv.gz,v8-pilots_v3-utility_restoration-medium-medium-high-medium-modular-private_fragmented-880353-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule/decisions.csv,gzip,e4a8f16cd31b0c6b74eeab4c7c3ed1f2a8fb1054e4cfb588ebef8b3931cc0b17,3bf64a3b130a021c29a5c7df780ce605d3b4e8b69000a8e1bb183b6189febc6f,84483
utility_restoration,v8-pilots_v3-utility_restoration-medium-medium-high-medium-modular-private_fragmented-880353-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule/deliveries.csv.gz,v8-pilots_v3-utility_restoration-medium-medium-high-medium-modular-private_fragmented-880353-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule/deliveries.csv,gzip,2f91901e083f2b39a30fa23daaf6cbd75e958c6828a1bb7576de4f7fc5150454,285ec9a1ead6148cf18f7c00ebd4d98a7fe12a99fa240c7d2c6b8bbc81b872d0,247381
utility_restoration,v8-pilots_v3-utility_restoration-medium-medium-high-medium-modular-private_fragmented-880353-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule/edge_communication.csv.gz,v8-pilots_v3-utility_restoration-medium-medium-high-medium-modular-private_fragmented-880353-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule/edge_communication.csv,gzip,eea0539359c6b478936bce460ef6fc49639f45fb9a160b866c27808f964658d2,fe523e1d7fcaf0a96d06fcfd3e5da9c1e91a6f76e5cf11284d93b691ffe3290f,4158
utility_restoration,v8-pilots_v3-utility_restoration-medium-medium-high-medium-modular-private_fragmented-880353-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule/episode.json,v8-pilots_v3-utility_restoration-medium-medium-high-medium-modular-private_fragmented-880353-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule/episode.json,plain,029f87af571680459fe80edd979da7728f69f347dd1a8f5854678ca7eef2ae5a,029f87af571680459fe80edd979da7728f69f347dd1a8f5854678ca7eef2ae5a,7470
utility_restoration,v8-pilots_v3-utility_restoration-medium-medium-high-medium-modular-private_fragmented-880353-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule/estimation.csv.gz,v8-pilots_v3-utility_restoration-medium-medium-high-medium-modular-private_fragmented-880353-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule/estimation.csv,gzip,d12ee2fdaf48c3e91ad12973dbcc28c233d1e45b9a05e06b04f718e564335428,500379cf5c9e658400ff8f0ae175088bcd1dd0b0cd3abb791cea21d3f2f76f7f,174759
utility_restoration,v8-pilots_v3-utility_restoration-medium-medium-high-medium-modular-private_fragmented-880353-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule/events.jsonl.xz,v8-pilots_v3-utility_restoration-medium-medium-high-medium-modular-private_fragmented-880353-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule/events.jsonl,xz,3bf2df6e0aabfb3039b62b890e265bc3b2b2bd0eb1c47423d97e30f56132f49c,6d12a8ff75ce8401a4071c33897cb602231f89fa308ad0285a941304d9679e56,4815270
utility_restoration,v8-pilots_v3-utility_restoration-medium-medium-high-medium-modular-private_fragmented-880353-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule/triggers.csv.gz,v8-pilots_v3-utility_restoration-medium-medium-high-medium-modular-private_fragmented-880353-generalized_information-347f2bd91f38-uint8_simplex-frozen_local_rule/triggers.csv,gzip,816d760fb4745cd0d8f818aeb22a3ca1eb066a7d61f691ac78a417e802c1cd70,46cd11606d0c1448a38d70918577ab3e54d994d43e1c3f290b9a5e62ff4920d7,80030
utility_restoration,v8-pilots_v3-utility_restoration-medium-medium-high-medium-modular-private_fragmented-880353-generalized_information-44ac3fea1aa8-uint8_simplex-frozen_local_rule/causal_chains.json.gz,v8-pilots_v3-utility_restoration-medium-medium-high-medium-modular-private_fragmented-880353-generalized_information-44ac3fea1aa8-uint8_simplex-frozen_local_rule/causal_chains.json,gzip,3a67c9a06a199292c024acc5dfeb948162530bcb4c67d049f064b0d37b9d024a,afa7d67459098f565ef6e38f15f774ef0756283d5ab15235710ce1afd47e9f47,18300
utility_restoration,v8-pilots_v3-utility_restoration-medium-medium-high-medium-modular-private_fragmented-880353-generalized_information-44ac3fea1aa8-uint8_simplex-frozen_local_rule/decisions.csv.gz,v8-pilots_v3-utility_restoration-medium-medium-high-medium-modular-private_fragmented-880353-generalized_information-44ac3fea1aa8-uint8_simplex-frozen_local_rule/decisions.csv,gzip,f42fc90d92ade407a5a0c6e7c3fcd6a1ccd6a0639d303bf4a5b835b8f26f7ad3,18302cd200d149e0bb46cbbddfebf6024a4b0a09cbb918a6312eb2da9adb936f,84533
