run_id,application,complexity,coupling,fragmentation,network_disruption,topology_family,information_condition,sketch_policy,environment_seed,controller,step,agent_id,target,proposed_operational_action,information_action,communication_action,delegation_action,accepted_physical_action,counterfactual_evaluated,counterfactual_causal_utility,counterfactual_beneficial,counterfactual_harmful,predictive_uncertainty,action_value_margin,severity,safety_risk,resource_scarcity,shannon_local,pooled_uncertainty,js_disagreement,jt_disagreement_0_5,jt_disagreement_2,graph_disagreement,consensus,consensus_residual,entropy_slope,disagreement_slope,risk_kpi_confidence,risk_predictive_uncertainty,risk_shannon_js,risk_generalized_tsallis_gini,risk_graph_disagreement,risk_combined_generalized_entropic
v7-smoke-humanitarian-small-medium-medium-medium-small_world-private_fragmented-770001-kpi_confidence-event_triggered,humanitarian,small,medium,medium,medium,small_world,private_fragmented,event_triggered,770001,kpi_confidence,0,HUM-00-ngo,H00,revise_delivery_priority,no_information_action,negotiate_commitment,execute_autonomously,True,True,0.48859499651884425,True,False,0.38186266404478153,0.4755128017360669,0.005161283958607465,0.00799999013584157,0.0,0.6486134597404805,0.6486134597404805,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.1799533034078277,0.38186266404478153,0.31489843055303274,0.3598053832223651,0.3103823188988083,0.20538154474883985
v7-smoke-humanitarian-small-medium-medium-medium-small_world-private_fragmented-770001-kpi_confidence-event_triggered,humanitarian,small,medium,medium,medium,small_world,private_fragmented,event_triggered,770001,kpi_confidence,0,HUM-01-transport,H03,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,0.48081735777404977,0.3641963424760728,0.06969684935796075,0.10803011650483917,0.09995582876369824,0.7685037650051058,0.7685037650051058,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.2595954119323519,0.48081735777404977,0.38445288436089636,0.43404673086595863,0.3519432902651009,0.24509247415731464
v7-smoke-humanitarian-small-medium-medium-medium-small_world-private_fragmented-770001-kpi_confidence-event_triggered,humanitarian,small,medium,medium,medium,small_world,private_fragmented,event_triggered,770001,kpi_confidence,0,HUM-02-local_authority,H00,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,0.7893576205154058,0.309060800658329,0.0,0.0,0.0,0.7546799256588186,0.7546799256588186,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.316581590975238,0.7893576205154058,0.504413029620867,0.5540916402728223,0.48153020061647045,0.31852013374431365
v7-smoke-humanitarian-small-medium-medium-medium-small_world-private_fragmented-770001-kpi_confidence-event_triggered,humanitarian,small,medium,medium,medium,small_world,private_fragmented,event_triggered,770001,kpi_confidence,0,HUM-03-assessment,H01,revise_delivery_priority,no_information_action,negotiate_commitment,abstain,False,False,0.0,False,False,0.5271477793133281,0.28030965136914854,0.34518506204056254,0.535036846162872,0.0,0.7973071862242463,0.7973071862242463,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.35583908804562087,0.5271477793133281,0.41018590828139284,0.4635332349989393,0.35473540064493114,0.2984724664139432
v7-smoke-humanitarian-small-medium-medium-medium-small_world-private_fragmented-770001-kpi_confidence-event_triggered,humanitarian,small,medium,medium,medium,small_world,private_fragmented,event_triggered,770001,kpi_confidence,0,HUM-04-clinic,H04,revise_delivery_priority,request_peer_evidence,send_targeted_summary,abstain,False,False,0.0,False,False,0.5663794156053197,0.0718234816767081,0.0,0.0,0.0,0.7200273922194067,0.7200273922194067,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.2407690013058087,0.5663794156053197,0.4065586142969796,0.4663111895247618,0.33787935455423423,0.22358623636948952
v7-smoke-humanitarian-small-medium-medium-medium-small_world-private_fragmented-770001-kpi_confidence-event_triggered,humanitarian,small,medium,medium,medium,small_world,private_fragmented,event_triggered,770001,kpi_confidence,0,HUM-05-shelter,H01,revise_delivery_priority,no_information_action,no_communication_action,execute_autonomously,True,False,0.0,False,False,0.5062159084888869,0.3199012639776343,0.00863444236358112,0.013383385663550736,0.0,0.7630927615054063,0.7630927615054063,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.22352542144547372,0.5062159084888869,0.39325955377190636,0.4482686193479895,0.3459440148986658,0.2300131273231811
v7-smoke-humanitarian-small-medium-medium-medium-small_world-private_fragmented-770001-kpi_confidence-event_triggered,humanitarian,small,medium,medium,medium,small_world,private_fragmented,event_triggered,770001,kpi_confidence,0,HUM-06-depot,H02,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,0.4188969141310711,0.42295091279990127,0.0,0.0,0.0,0.7189713492494141,0.7189713492494141,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.19062495080456418,0.4188969141310711,0.34730160296478196,0.38963173037806365,0.3092700372683832,0.2039578026233666
v7-smoke-humanitarian-small-medium-medium-medium-small_world-private_fragmented-770001-kpi_confidence-event_triggered,humanitarian,small,medium,medium,medium,small_world,private_fragmented,event_triggered,770001,kpi_confidence,0,HUM-07-hub,H05,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,0.3794060413637843,0.4770235495533752,0.07153747551544175,0.11088308704893471,0.0,0.6888050436167227,0.6888050436167227,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.20380999495543098,0.3794060413637843,0.3239636774496944,0.36032740679893194,0.29268387070612273,0.20620632869439845
v7-smoke-humanitarian-small-medium-medium-medium-small_world-private_fragmented-770001-kpi_confidence-event_triggered,humanitarian,small,medium,medium,medium,small_world,private_fragmented,event_triggered,770001,kpi_confidence,0,HUM-08-ngo,H00,revise_delivery_priority,no_information_action,no_communication_action,execute_autonomously,True,False,0.0,False,False,0.45829269221220226,0.36834451224689113,0.0,0.0,0.0,0.7292924251348883,0.7292924251348883,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.20401951535214877,0.45829269221220226,0.36564018316860303,0.41529817849940553,0.34248293072912495,0.22582195381941664
v7-smoke-humanitarian-small-medium-medium-medium-small_world-private_fragmented-770001-kpi_confidence-event_triggered,humanitarian,small,medium,medium,medium,small_world,private_fragmented,event_triggered,770001,kpi_confidence,0,HUM-09-transport,H03,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,0.4338461942647357,0.36391431215343173,0.14699018765373117,0.22783479086328334,0.09995582876369824,0.706896556515971,0.706896556515971,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.27237833818521173,0.4338461942647357,0.350262616834887,0.39742344871968377,0.332215401591189,0.24631710929772002
v7-smoke-humanitarian-small-medium-medium-medium-small_world-private_fragmented-770001-kpi_confidence-event_triggered,humanitarian,small,medium,medium,medium,small_world,private_fragmented,event_triggered,770001,kpi_confidence,0,HUM-10-local_authority,H00,revise_delivery_priority,no_information_action,no_communication_action,execute_autonomously,True,False,0.0,False,False,0.5245188703956777,0.2833579292742921,0.0,0.0,0.0,0.7981812415968775,0.7981812415968775,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.22653641593453042,0.5245188703956777,0.4093528585574905,0.4618390807223038,0.3702979255661847,0.24436528371078978
v7-smoke-humanitarian-small-medium-medium-medium-small_world-private_fragmented-770001-kpi_confidence-event_triggered,humanitarian,small,medium,medium,medium,small_world,private_fragmented,event_triggered,770001,kpi_confidence,0,HUM-11-assessment,H01,revise_delivery_priority,request_peer_evidence,send_targeted_summary,abstain,False,False,0.0,False,False,0.5815821096860402,0.11937612490721172,0.0,0.0,0.0,0.8167773714371481,0.8167773714371481,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.24593791729325368,0.5815821096860402,0.43682718673370313,0.489680104247798,0.3775978194014702,0.24950965737875794
v7-smoke-humanitarian-small-medium-medium-medium-small_world-private_fragmented-770001-kpi_confidence-event_triggered,humanitarian,small,medium,medium,medium,small_world,private_fragmented,event_triggered,770001,kpi_confidence,3,HUM-00-ngo,H02,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,0.5353632239574687,0.3122784692628029,0.1176730621580328,0.18239324634495085,0.0,0.8548387566986017,0.8548387566986017,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.27399787526832753,0.5353632239574687,0.4278549787576379,0.47422804123776735,0.3581858873954702,0.258455558936152
v7-smoke-humanitarian-small-medium-medium-medium-small_world-private_fragmented-770001-kpi_confidence-event_triggered,humanitarian,small,medium,medium,medium,small_world,private_fragmented,event_triggered,770001,kpi_confidence,3,HUM-01-transport,H05,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,0.4086786981911781,0.4488977724876974,0.11061820134815237,0.17145821208963619,0.1736629094276857,0.7002327988525682,0.7073398202230828,0.010965379256855257,0.014295123233710738,0.0031210645096186873,0.01221998298991156,0.9890346207431447,0.3708333333333333,0.0,0.0,0.2665065683606041,0.4086786981911781,0.35388120994921063,0.4029399835966412,0.264386094051627,0.20113839418827006
v7-smoke-humanitarian-small-medium-medium-medium-small_world-private_fragmented-770001-kpi_confidence-event_triggered,humanitarian,small,medium,medium,medium,small_world,private_fragmented,event_triggered,770001,kpi_confidence,3,HUM-02-local_authority,H06,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,0.5823018511036375,0.2517378282463809,0.0,0.0,0.36971401334244225,0.8937273764226917,0.8937273764226917,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.3275197123105741,0.5823018511036375,0.45635258454712796,0.5043430071336396,0.3779001107968611,0.2497111849756852
v7-smoke-humanitarian-small-medium-medium-medium-small_world-private_fragmented-770001-kpi_confidence-event_triggered,humanitarian,small,medium,medium,medium,small_world,private_fragmented,event_triggered,770001,kpi_confidence,3,HUM-03-assessment,H03,cancel_risky_dispatch,request_peer_evidence,negotiate_commitment,execute_autonomously,True,False,0.0,False,False,0.6779273787436351,0.028909736629997518,0.0,0.0,0.31539977770613115,0.8974058882941846,0.8974058882941846,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.34808325986818484,0.6779273787436351,0.4955224235710002,0.5483784065992379,0.4347294990723267,0.28731966604821785
v7-smoke-humanitarian-small-medium-medium-medium-small_world-private_fragmented-770001-kpi_confidence-event_triggered,humanitarian,small,medium,medium,medium,small_world,private_fragmented,event_triggered,770001,kpi_confidence,3,HUM-04-clinic,H06,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,0.495105985987504,0.3279559513422478,0.21595551417012873,0.3183597409596005,0.36971401334244225,0.7932167567911982,0.7932167567911982,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.3742794560013928,0.495105985987504,0.39634658359280117,0.4441842795210251,0.341277847448085,0.26349951165831986
v7-smoke-humanitarian-small-medium-medium-medium-small_world-private_fragmented-770001-kpi_confidence-event_triggered,humanitarian,small,medium,medium,medium,small_world,private_fragmented,event_triggered,770001,kpi_confidence,3,HUM-05-shelter,H07,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,0.487190183111992,0.3117380172572157,0.002557750192606979,0.003964512798540818,0.26615131020064464,0.7808272896270538,0.7808272896270538,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.2733494335738689,0.487190183111992,0.3900828956515603,0.43722169386891485,0.3046198769070366,0.20188899280718267
v7-smoke-humanitarian-small-medium-medium-medium-small_world-private_fragmented-770001-kpi_confidence-event_triggered,humanitarian,small,medium,medium,medium,small_world,private_fragmented,event_triggered,770001,kpi_confidence,3,HUM-06-depot,H04,no_operational_action,request_peer_evidence,send_targeted_summary,execute_autonomously,False,False,0.0,False,False,0.5260515527195759,0.31211916342047796,0.0,0.0,0.13490260796070663,0.8384408649328506,0.8440205249372211,0.04911706219096301,0.04298421175403777,0.03894062406047105,0.052312772506324046,0.950882937809037,0.0375,0.0,0.0,0.2567361016760113,0.5260515527195759,0.4887947243883913,0.5314707258499626,0.30795706635183445,0.23636278007349695
v7-smoke-humanitarian-small-medium-medium-medium-small_world-private_fragmented-770001-kpi_confidence-event_triggered,humanitarian,small,medium,medium,medium,small_world,private_fragmented,event_triggered,770001,kpi_confidence,3,HUM-07-hub,H07,no_operational_action,request_peer_evidence,send_targeted_summary,execute_autonomously,False,False,0.0,False,False,0.39034685564554017,0.5151815054340764,0.06267472168542976,0.09714581861241613,0.26615131020064464,0.7205510912266218,0.7205510912266218,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.26278621563060534,0.39034685564554017,0.33627651506487155,0.3710351701123704,0.2639456793711269,0.18595461781424122
v7-smoke-humanitarian-small-medium-medium-medium-small_world-private_fragmented-770001-kpi_confidence-event_triggered,humanitarian,small,medium,medium,medium,small_world,private_fragmented,event_triggered,770001,kpi_confidence,3,HUM-08-ngo,H02,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,0.39676260615643233,0.45262407075665856,0.10151553910265644,0.15734908560911748,0.0,0.7100435754612487,0.7157229873989376,0.002597373591108676,0.003630060999465279,0.000731215545443753,0.0029006470707756415,0.9974026264088913,0.3708333333333333,0.0,0.0,0.2208630666393752,0.39676260615643233,0.3398522593554373,0.37934502171026896,0.2452159447999472,0.18248103908056384
v7-smoke-humanitarian-small-medium-medium-medium-small_world-private_fragmented-770001-kpi_confidence-event_triggered,humanitarian,small,medium,medium,medium,small_world,private_fragmented,event_triggered,770001,kpi_confidence,3,HUM-09-transport,H05,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,0.5145848369665474,0.3292872265684752,0.0,0.0,0.1736629094276857,0.820295645496113,0.820295645496113,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.261364684642717,0.5145848369665474,0.41090784616064724,0.45879571389566476,0.34945896485928324,0.23075042101729998
v7-smoke-humanitarian-small-medium-medium-medium-small_world-private_fragmented-770001-kpi_confidence-event_triggered,humanitarian,small,medium,medium,medium,small_world,private_fragmented,event_triggered,770001,kpi_confidence,3,HUM-10-local_authority,H06,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,0.46269531938569597,0.3625467701702705,0.0159965778711483,0.008423389696180873,0.36971401334244225,0.7488567538631036,0.7488567538631036,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.28887510505355735,0.46269531938569597,0.3722923162200543,0.42019494799995527,0.3276653674753256,0.21723216285820326
v7-smoke-humanitarian-small-medium-medium-medium-small_world-private_fragmented-770001-kpi_confidence-event_triggered,humanitarian,small,medium,medium,medium,small_world,private_fragmented,event_triggered,770001,kpi_confidence,3,HUM-11-assessment,H03,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,0.5349944080185772,0.2878336942603641,0.0,0.0,0.31539977770613115,0.8128139641366726,0.8223682792735475,0.05009241286260091,0.057873412484069964,0.01991459431440301,0.04820411910194646,0.9499075871373991,0.3,0.0,0.0,0.29948604982166516,0.5349944080185772,0.48733063224924034,0.5559885553336568,0.35796791240276105,0.2659317069839475
v7-smoke-humanitarian-small-medium-medium-medium-small_world-private_fragmented-770001-kpi_confidence-event_triggered,humanitarian,small,medium,medium,medium,small_world,private_fragmented,event_triggered,770001,kpi_confidence,6,HUM-00-ngo,H00,redirect_vehicle,request_peer_evidence,negotiate_commitment,execute_autonomously,True,False,0.0,False,False,0.5760821481054197,0.1687888953531298,0.2672891517530924,0.5142981852172932,0.0,0.823612530999354,0.8560950959328179,0.07461508422173646,0.05761429001155338,0.07139107503899356,0.05626848746899811,0.9253849157782635,0.35,0.2074816361923374,0.07461508422173646,0.39149949480799306,0.5760821481054197,0.5407971099024375,0.5765960266729437,0.3974826031571534,0.4423636707528342
v7-smoke-humanitarian-small-medium-medium-medium-small_world-private_fragmented-770001-kpi_confidence-event_triggered,humanitarian,small,medium,medium,medium,small_world,private_fragmented,event_triggered,770001,kpi_confidence,6,HUM-01-transport,H03,cancel_risky_dispatch,request_peer_evidence,negotiate_commitment,abstain,False,False,0.0,False,False,0.6545849734470632,0.12075415249432869,0.3741869058920313,0.5582955601568764,0.602162127722462,0.9068987413312913,0.9068987413312913,0.0,0.0,0.0,0.0,1.0,0.75,0.13839497632618558,0.0,0.5612254935085935,0.6545849734470632,0.48855867471164816,0.5414597409684045,0.42492568884776655,0.3477792597840029
v7-smoke-humanitarian-small-medium-medium-medium-small_world-private_fragmented-770001-kpi_confidence-event_triggered,humanitarian,small,medium,medium,medium,small_world,private_fragmented,event_triggered,770001,kpi_confidence,6,HUM-02-local_authority,H00,no_operational_action,request_peer_evidence,send_targeted_summary,execute_autonomously,False,False,0.0,False,False,0.8347717496942385,0.23895798913648067,0.20538982966219155,0.4183542359763969,0.0,0.8944293946092697,0.9320522133035873,0.12226102900412128,0.0987358013154861,0.11632499584893785,0.13682251101313192,0.8777389709958787,0.575,0.17737228764476876,0.12226102900412128,0.45642741153037636,0.8347717496942385,0.7286814891357827,0.7550912528211163,0.6735743516115407,0.6589240034218149
v7-smoke-humanitarian-small-medium-medium-medium-small_world-private_fragmented-770001-kpi_confidence-event_triggered,humanitarian,small,medium,medium,medium,small_world,private_fragmented,event_triggered,770001,kpi_confidence,6,HUM-03-assessment,H01,no_operational_action,request_peer_evidence,send_targeted_summary,execute_autonomously,False,False,0.0,False,False,0.58839419913595,0.19226398217154533,0.14969945792597703,0.2320341597852644,0.0,0.8751202001229577,0.8985823540538896,0.037159027584339754,0.027971368750082326,0.030753983258430595,0.05005627665710599,0.9628409724156602,0.4083333333333333,0.1012751678296433,0.037159027584339754,0.3039422260546865,0.58839419913595,0.5061603683031951,0.5461108973139173,0.40487777082256676,0.3463438110877316
v7-smoke-humanitarian-small-medium-medium-medium-small_world-private_fragmented-770001-kpi_confidence-event_triggered,humanitarian,small,medium,medium,medium,small_world,private_fragmented,event_triggered,770001,kpi_confidence,6,HUM-04-clinic,H04,allocate_shipment,request_peer_evidence,send_targeted_summary,abstain,False,False,0.0,False,False,0.7400063339665441,0.02338307559581823,0.1442043701196912,0.5326333778513932,0.36862976852028473,0.9224768340624129,0.8735934010817389,0.0175874101025969,0.011652355478293797,0.019096386189865533,0.026331093558257468,0.9824125898974031,0.0375,0.15356600886233218,0.0175874101025969,0.580732713307422,0.7400063339665441,0.5512441162458566,0.5988702830619947,0.3583259224744999,0.32696622718096124
