application,original_relative_path,archive_member,source_compression,stored_sha256,logical_sha256,logical_size_bytes
humanitarian,v8-development_final-humanitarian-small-high-high-high-random_geometric-private_fragmented-8810003-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule/causal_chains.json.gz,v8-development_final-humanitarian-small-high-high-high-random_geometric-private_fragmented-8810003-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule/causal_chains.json,gzip,f10e3ceac81fb32f066d62b1911e18dd1e47f7960ae78ee11ae3d01637536d91,1acdbc261d156a43441227b7a27f8c4891be4e187b3fc51be6f2d3f6d811d02c,9482
humanitarian,v8-development_final-humanitarian-small-high-high-high-random_geometric-private_fragmented-8810003-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule/decisions.csv.gz,v8-development_final-humanitarian-small-high-high-high-random_geometric-private_fragmented-8810003-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule/decisions.csv,gzip,4eb3daa9e33c0036c01a662a480402acd7685496c00c68de9260293092fae63b,32631640cff7c25235075ad06e97dfb1bec4ca7560f0f2e332e28c7dff6d9cd2,23104
humanitarian,v8-development_final-humanitarian-small-high-high-high-random_geometric-private_fragmented-8810003-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule/deliveries.csv.gz,v8-development_final-humanitarian-small-high-high-high-random_geometric-private_fragmented-8810003-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule/deliveries.csv,gzip,04b772fac7ffbb31ff9816beb17054d6a5bc64b1b294fd7ca829620678495071,45319a38448acbac69fdd4533345d5329e1ea61f748df744a192152fa3e5dcf8,475398
humanitarian,v8-development_final-humanitarian-small-high-high-high-random_geometric-private_fragmented-8810003-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule/edge_communication.csv.gz,v8-development_final-humanitarian-small-high-high-high-random_geometric-private_fragmented-8810003-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule/edge_communication.csv,gzip,489190c1638daeefb20ec5648fee1536c4efa4df34aa9001fae813b1ecb4abe8,0565e89e88c853be95c94bfdf4df88ad52bd58e82cb80035f9709dbc7392f2ce,2980
humanitarian,v8-development_final-humanitarian-small-high-high-high-random_geometric-private_fragmented-8810003-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule/episode.json,v8-development_final-humanitarian-small-high-high-high-random_geometric-private_fragmented-8810003-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule/episode.json,plain,9a91a7687c883c4e00c59ba0ed2eecfe041d0e13c290a9833b01702b54b7f4a6,9a91a7687c883c4e00c59ba0ed2eecfe041d0e13c290a9833b01702b54b7f4a6,7776
humanitarian,v8-development_final-humanitarian-small-high-high-high-random_geometric-private_fragmented-8810003-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule/estimation.csv.gz,v8-development_final-humanitarian-small-high-high-high-random_geometric-private_fragmented-8810003-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule/estimation.csv,gzip,6a919af3a2ab450594905c91af0a912f09c50afb10b6ad6596530aa1d45ea7c9,83b583e0cac52cd3583a5481a2acf5daa60ab5a002f519bb667b1e624e7b37f2,49851
humanitarian,v8-development_final-humanitarian-small-high-high-high-random_geometric-private_fragmented-8810003-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule/events.jsonl.xz,v8-development_final-humanitarian-small-high-high-high-random_geometric-private_fragmented-8810003-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule/events.jsonl,xz,119c2ff7152bd6215eb56098c286d1bb736f95c33ff214a518de10e52ec0e32c,1866fdac3b28e1b9b43d6df73d4b8a0f662abb0bf21e7260fd6657b14c1e2778,4774601
humanitarian,v8-development_final-humanitarian-small-high-high-high-random_geometric-private_fragmented-8810003-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule/triggers.csv.gz,v8-development_final-humanitarian-small-high-high-high-random_geometric-private_fragmented-8810003-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule/triggers.csv,gzip,7c60f8eef8bd4ace62204071a902b3d6f579887d2a981c5d1f7755a4bff5c185,447a96d51563b58c547f38f4b882d5906594a36d453c9062c6a4f877ec9cf31b,23308
humanitarian,v8-development_final-humanitarian-small-high-high-high-random_geometric-private_fragmented-8810003-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule/causal_chains.json.gz,v8-development_final-humanitarian-small-high-high-high-random_geometric-private_fragmented-8810003-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule/causal_chains.json,gzip,263f2ee517d3a7430c0612ed3bd4bbaddf4fbc8730da4aa56a644993d220b5ba,773cddfbe711ced3f9f0b6140fbded6492395bb8c170ba0d3e8c7f57ef4c5945,9929
humanitarian,v8-development_final-humanitarian-small-high-high-high-random_geometric-private_fragmented-8810003-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule/decisions.csv.gz,v8-development_final-humanitarian-small-high-high-high-random_geometric-private_fragmented-8810003-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule/decisions.csv,gzip,34fa63c50d9b2dd6c57453c6dbab4df54ac5449fbc02a10c408c0a80a44da114,6d82dafdf36dd99f48c6ad39bf3b44effa0cafee9df6dd9e36fc4abf33d77655,21541
