application,original_relative_path,archive_member,source_compression,stored_sha256,logical_sha256,logical_size_bytes
humanitarian,v8-development_final-humanitarian-medium-high-high-high-small_world-private_fragmented-8810011-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule/causal_chains.json.gz,v8-development_final-humanitarian-medium-high-high-high-small_world-private_fragmented-8810011-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule/causal_chains.json,gzip,80952a1a8c8f36650f2aca4e10244ce644627e5986b1ad0711ebffe34634f1db,d59f7fd12def0f7e9cca534a956438cabd2cd4f399d12f1e16fe0b6831e77bb0,25341
humanitarian,v8-development_final-humanitarian-medium-high-high-high-small_world-private_fragmented-8810011-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule/decisions.csv.gz,v8-development_final-humanitarian-medium-high-high-high-small_world-private_fragmented-8810011-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule/decisions.csv,gzip,89f74a2ca9664807d518bf4bc2fcae9bab03ba76f2b04203afe17e0dc5284134,8740766d1512d1433fb9ce3712a0b98492607595d8d7692cd277700e53904ed4,80714
humanitarian,v8-development_final-humanitarian-medium-high-high-high-small_world-private_fragmented-8810011-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule/deliveries.csv.gz,v8-development_final-humanitarian-medium-high-high-high-small_world-private_fragmented-8810011-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule/deliveries.csv,gzip,0451e4cb22befe88c77c115a28889c134a6e2135de3153a11075c6aa4486b607,36baf76880e0bca21ddad8e68f46dea95b218a2de475d3268f908c564ba91cc2,2663783
humanitarian,v8-development_final-humanitarian-medium-high-high-high-small_world-private_fragmented-8810011-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule/edge_communication.csv.gz,v8-development_final-humanitarian-medium-high-high-high-small_world-private_fragmented-8810011-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule/edge_communication.csv,gzip,ab1fc80110c2d3452458f9d995d790e3ef52787595c217276290683b490b1d18,e23fe24fc6d1e3df13b5acef5e769f4762ba7e951d5441925a0aab6abc8d424b,7429
humanitarian,v8-development_final-humanitarian-medium-high-high-high-small_world-private_fragmented-8810011-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule/episode.json,v8-development_final-humanitarian-medium-high-high-high-small_world-private_fragmented-8810011-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule/episode.json,plain,cc640bd13b339bb0467a3ca61e91524166bda9bd82cf494d2e92ab3466d97366,cc640bd13b339bb0467a3ca61e91524166bda9bd82cf494d2e92ab3466d97366,7768
humanitarian,v8-development_final-humanitarian-medium-high-high-high-small_world-private_fragmented-8810011-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule/estimation.csv.gz,v8-development_final-humanitarian-medium-high-high-high-small_world-private_fragmented-8810011-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule/estimation.csv,gzip,02c8f6305a0b9d4cfd051b3def4774560231c9927ea3abfd09166c7b86d53758,f83fa3cfb12d46762ace0aa8c6f437a7fbb58e62b2698776298fa900e7d5fdc8,174019
humanitarian,v8-development_final-humanitarian-medium-high-high-high-small_world-private_fragmented-8810011-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule/events.jsonl.xz,v8-development_final-humanitarian-medium-high-high-high-small_world-private_fragmented-8810011-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule/events.jsonl,xz,b49be094f422ea78f5547f8b28d082fd39ab7db97d35714c4729668f883300a7,b1480f1f0d297af147efc1141bf52c024def380242e2c7d731a84998d809a05e,25700094
humanitarian,v8-development_final-humanitarian-medium-high-high-high-small_world-private_fragmented-8810011-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule/triggers.csv.gz,v8-development_final-humanitarian-medium-high-high-high-small_world-private_fragmented-8810011-generalized_information-e25eb5b9df1b-uint8_simplex-frozen_local_rule/triggers.csv,gzip,4a92aa6b070a18e7e9d09889aa4e0c29b8b810df836aecf3012e52c279e79214,45b15039656e508018f3846e952e392e94627f197a28d699d148e97514938f36,81602
humanitarian,v8-development_final-humanitarian-medium-high-high-high-small_world-private_fragmented-8810011-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule/causal_chains.json.gz,v8-development_final-humanitarian-medium-high-high-high-small_world-private_fragmented-8810011-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule/causal_chains.json,gzip,e402f615ecca2daa3a500a4aa94bb9cc92af1b7d3e2535a39439856a63dba487,40ebc68ed785e0e2df83d266a83d8c17088090ab633ede1059672053ac69da60,24787
humanitarian,v8-development_final-humanitarian-medium-high-high-high-small_world-private_fragmented-8810011-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule/decisions.csv.gz,v8-development_final-humanitarian-medium-high-high-high-small_world-private_fragmented-8810011-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule/decisions.csv,gzip,81723187d48d0ae0c45460d0d5f53bfc71540c438e46f6d64621537f5e7563b4,ad9e7da14cb322f79bb784c5fa897a160f04b9ba25dafaaa710ce8b56691395b,75296
humanitarian,v8-development_final-humanitarian-medium-high-high-high-small_world-private_fragmented-8810011-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule/deliveries.csv.gz,v8-development_final-humanitarian-medium-high-high-high-small_world-private_fragmented-8810011-kpi_change-314c8c128df2-uint8_simplex-frozen_local_rule/deliveries.csv,gzip,22cad74bd2438d2de164b180644f70a1598d2265cc0b1db3a9668c954a67bb80,6114d76532392cc60aacba78da0b74dae6240c52d1d3992c74978281fcd6dab6,2679857
