run_id,application,complexity,coupling,fragmentation,network_disruption,topology_family,information_condition,sketch_policy,environment_seed,controller,step,agent_id,target,proposed_operational_action,information_action,communication_action,delegation_action,accepted_physical_action,counterfactual_evaluated,counterfactual_causal_utility,counterfactual_beneficial,counterfactual_harmful,predictive_uncertainty,action_value_margin,severity,safety_risk,resource_scarcity,shannon_local,pooled_uncertainty,js_disagreement,jt_disagreement_0_5,jt_disagreement_2,graph_disagreement,consensus,consensus_residual,entropy_slope,disagreement_slope,risk_kpi_confidence,risk_predictive_uncertainty,risk_shannon_js,risk_generalized_tsallis_gini,risk_graph_disagreement,risk_combined_generalized_entropic
v7-smoke-utility_restoration-small-medium-medium-medium-grid-private_fragmented-770001-kpi_confidence-event_triggered,utility_restoration,small,medium,medium,medium,grid,private_fragmented,event_triggered,770001,kpi_confidence,0,UTL-00-zone_operator,U00,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,0.46630680070405195,0.29270442333436253,0.0,0.0,0.0,0.6490599807286727,0.6490599807286727,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.20894431223937768,0.46630680070405195,0.34878771546378895,0.4117583776294451,0.3291821896290351,0.21723257086380132
v7-smoke-utility_restoration-small-medium-medium-medium-grid-private_fragmented-770001-kpi_confidence-event_triggered,utility_restoration,small,medium,medium,medium,grid,private_fragmented,event_triggered,770001,kpi_confidence,0,UTL-01-crew_dispatch,U05,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,0.4192431509899739,0.4406151323779657,0.1948781168911182,0.28257326949212136,0.0,0.7406699300485234,0.7406699300485234,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.26076025601470026,0.4192431509899739,0.3528647429081204,0.39183705228577775,0.30941545674912235,0.23796354128291394
v7-smoke-utility_restoration-small-medium-medium-medium-grid-private_fragmented-770001-kpi_confidence-event_triggered,utility_restoration,small,medium,medium,medium,grid,private_fragmented,event_triggered,770001,kpi_confidence,0,UTL-02-cyber_defense,U02,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,0.20182097408494237,0.7059575127816256,0.0,0.0,0.0,0.42961727556924584,0.42961727556924584,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.11901913118888041,0.20182097408494237,0.1881327085262884,0.20676159435943658,0.23476480911567582,0.15400987274378386
v7-smoke-utility_restoration-small-medium-medium-medium-grid-private_fragmented-770001-kpi_confidence-event_triggered,utility_restoration,small,medium,medium,medium,grid,private_fragmented,event_triggered,770001,kpi_confidence,0,UTL-03-communications,U01,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,0.5193786657459472,0.2753572089430261,0.0,0.0,0.0,0.8203130883043873,0.8203130883043873,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.22698874635362204,0.5193786657459472,0.4128297383744757,0.46019438231877696,0.35147237294663114,0.23209269307553188
v7-smoke-utility_restoration-small-medium-medium-medium-grid-private_fragmented-770001-kpi_confidence-event_triggered,utility_restoration,small,medium,medium,medium,grid,private_fragmented,event_triggered,770001,kpi_confidence,0,UTL-04-resource_allocation,U04,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,0.5629331481299589,0.15356961823524007,0.2335221924162225,0.3386071790035226,0.0,0.7810141579592509,0.7810141579592509,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.3230629933250315,0.5629331481299589,0.4204267987417963,0.47707391158392876,0.36976525554791606,0.2849208096234779
v7-smoke-utility_restoration-small-medium-medium-medium-grid-private_fragmented-770001-kpi_confidence-event_triggered,utility_restoration,small,medium,medium,medium,grid,private_fragmented,event_triggered,770001,kpi_confidence,0,UTL-05-critical_load,U01,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,0.4926143468778391,0.3367543869576599,0.0,0.0,0.0,0.7645296566746886,0.7645296566746886,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.21788887793846531,0.4926143468778391,0.38817815291980784,0.4401274468929145,0.3402313590220257,0.22459868379246165
v7-smoke-utility_restoration-small-medium-medium-medium-grid-private_fragmented-770001-kpi_confidence-event_triggered,utility_restoration,small,medium,medium,medium,grid,private_fragmented,event_triggered,770001,kpi_confidence,0,UTL-06-zone_operator,U00,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,0.5707334081397595,0.21404180269941114,0.0,0.0,0.0,0.8050690705977132,0.8050690705977132,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.24444935876751825,0.5707334081397595,0.4295606309053321,0.4871177207500912,0.3730413647520323,0.24647202094579934
v7-smoke-utility_restoration-small-medium-medium-medium-grid-private_fragmented-770001-kpi_confidence-event_triggered,utility_restoration,small,medium,medium,medium,grid,private_fragmented,event_triggered,770001,kpi_confidence,0,UTL-07-crew_dispatch,U03,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,0.5055033601104195,0.20126041537475176,0.06953987289194917,0.1008328156933263,0.0,0.7258953724463927,0.7258953724463927,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.24647101820394096,0.5055033601104195,0.383675187155766,0.4381856983481902,0.3123114112463762,0.21864087871411664
v7-smoke-utility_restoration-small-medium-medium-medium-grid-private_fragmented-770001-kpi_confidence-event_triggered,utility_restoration,small,medium,medium,medium,grid,private_fragmented,event_triggered,770001,kpi_confidence,0,UTL-08-cyber_defense,U00,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,0.5151278003209993,0.3246505182541914,0.10471851647545921,0.15184184888941585,0.0,0.8076373953670455,0.8076373953670455,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.26198549584259956,0.5151278003209993,0.4079604689701611,0.4575216031794399,0.349687009468153,0.2491234726232764
v7-smoke-utility_restoration-small-medium-medium-medium-grid-private_fragmented-770001-kpi_confidence-event_triggered,utility_restoration,small,medium,medium,medium,grid,private_fragmented,event_triggered,770001,kpi_confidence,0,UTL-09-communications,U05,no_operational_action,no_information_action,no_communication_action,execute_autonomously,False,False,0.0,False,False,0.4084743689559781,0.3459402243354831,0.2210037718072795,0.3204554691205553,0.0,0.6328528138961892,0.6328528138961892,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.26619059803396583,0.4084743689559781,0.32160295105643855,0.37213875184320055,0.3048925682948441,0.2394941462688072
